,0,1,2,3,4,5,6,7,8,9,10,11,12,13
149,lazio,Lombardi C.,Att,6.5,"
1		  ",-,-,-,-,-,-,9.5,2016-20,1
150,lazio,Immobile C.,Att,7,"
1		  ",-,-,-,-,1,-,9.5,2016-20,1
151,lazio,Wallace ,Dif,5,"
-		  ",-,-,-,-,-,-,5,2016-20,1
152,lazio,Cataldi D.,Cen,6,"
1		  ",-,-,-,-,-,-,9,2016-20,1
153,lazio,Djordjevic F.,Att,6,"
-		  ",-,-,-,-,-,-,6,2016-20,1
154,milan,Donnarumma G.,Por,7.5,"
		  			-2
		  ",-,1,-,-,-,-,8.5,2016-20,1
155,milan,Abate I.,Dif,6.5,"
-		  ",1,-,-,-,-,-,7.5,2016-20,1
156,milan,Paletta G.,Dif,6,"
-		  ",-,-,-,-,-,1,5,2016-20,1
157,milan,Romagnoli A.,Dif,5,"
-		  ",-,-,-,-,-,-,5,2016-20,1
158,milan,Antonelli L.,Dif,6,"
-		  ",-,-,-,-,-,-,6,2016-20,1
159,milan,Kucka J.,Cen,6,"
-		  ",-,-,-,-,-,-,6,2016-20,1
160,milan,Montolivo R.,Cen,5.5,"
-		  ",-,-,-,-,-,-,5.5,2016-20,1
161,milan,Suso ,Tre,6.5,"
-		  ",-,-,-,-,-,-,6.5,2016-20,1
162,milan,Bonaventura G.,Tre,6.5,"
-		  ",-,-,-,-,-,-,6.5,2016-20,1
163,milan,Bacca C.,Att,8,"
3		  ",-,1,-,-,-,-,17,2016-20,1
164,milan,Niang M.,Att,7,"
-		  ",1,-,-,-,-,-,8,2016-20,1
165,milan,Poli A.,Cen,-,"
-		  ",-,-,-,-,-,-,-,2016-20,1
166,milan,Bertolacci A.,Cen,-,"
-		  ",-,-,-,-,-,-,-,2016-20,1
167,milan,Adriano L.,Att,-,"
-		  ",-,-,-,-,-,-,-,2016-20,1
168,napoli,Reina P.,Por,6,"
		  			-2
		  ",-,-,-,-,-,-,4,2016-20,1
169,napoli,Albiol R.,Dif,5.5,"
-		  ",-,-,-,-,1,-,5,2016-20,1
170,napoli,Hysaj E.,Dif,6,"
-		  ",-,-,-,-,-,-,6,2016-20,1
171,napoli,Ghoulam F.,Dif,5,"
-		  ",-,-,-,-,-,-,5,2016-20,1
172,napoli,Koulibaly K.,Dif,4,"
-		  ",-,-,-,-,-,-,4,2016-20,1
173,napoli,Valdifiori M.,Cen,5.5,"
-		  ",-,-,-,-,-,-,5.5,2016-20,1
174,napoli,Allan M.,Cen,6,"
-		  ",-,-,-,-,-,-,6,2016-20,1
175,napoli,Hamsik M.,Cen,5.5,"
-		  ",-,-,-,-,-,-,5.5,2016-20,1
176,napoli,Insigne L.,Tre,5,"
-		  ",-,-,-,-,-,-,5,2016-20,1
177,napoli,Callejon J.,Tre,5.5,"
-		  ",-,-,-,-,-,-,5.5,2016-20,1
178,napoli,Gabbiadini M.,Att,4.5,"
-		  ",-,-,-,-,-,-,4.5,2016-20,1
179,napoli,Zielinski P.,Cen,6,"
-		  ",-,-,-,-,-,-,6,2016-20,1
180,napoli,Mertens D.,Tre,7.5,"
2		  ",-,-,-,-,1,-,13,2016-20,1
181,napoli,Milik A.,Att,6.5,"
-		  ",-,-,-,-,-,-,6.5,2016-20,1
182,palermo,Posavec J.,Por,6.5,"
		  			-1
		  ",-,-,-,-,-,-,5.5,2016-20,1
183,palermo,Vitiello R.,Dif,6.5,"
-		  ",-,-,-,-,-,-,6.5,2016-20,1
184,palermo,Cionek T.,Dif,5.5,"
-		  ",-,-,-,-,-,-,5.5,2016-20,1
185,palermo,Aleesami H.,Dif,6,"
-		  ",-,-,-,-,-,-,6,2016-20,1
186,palermo,Rajkovic S.,Dif,5,"
-		  ",-,-,-,-,-,1,4,2016-20,1
187,palermo,Rispoli A.,Dif,5.5,"
-		  ",-,-,-,-,-,-,5.5,2016-20,1
188,palermo,Gazzi A.,Cen,6,"
-		  ",-,-,-,-,-,-,6,2016-20,1
189,palermo,Hiljemark O.,Cen,6,"
-		  ",-,-,-,-,-,-,6,2016-20,1
190,palermo,Bentivegna A.,Tre,5.5,"
-		  ",-,-,-,-,-,-,5.5,2016-20,1
191,palermo,Quaison R.,Tre,5,"
-		  ",-,-,-,-,1,-,4.5,2016-20,1
192,palermo,Balogh N.,Att,5,"
-		  ",-,-,-,-,-,-,5,2016-20,1
193,palermo,Sallai R.,Tre,6,"
-		  ",-,-,-,-,-,-,6,2016-20,1
194,palermo,Embalo C.,Tre,-,"
-		  ",-,-,-,-,-,-,-,2016-20,1
195,palermo,Nestorovski I.,Att,6,"
-		  ",-,-,-,-,-,-,6,2016-20,1
196,pescara,Bizzarri A.,Por,6,"
		  			-2
		  ",-,-,-,-,1,-,3.5,2016-20,1
197,pescara,Biraghi C.,Dif,7,"
-		  ",-,-,-,-,-,-,7,2016-20,1
198,pescara,Coda A.,Dif,5,"
-		  ",-,-,-,-,-,-,5,2016-20,1
199,pescara,Gyomber N.,Dif,6,"
-		  ",-,-,-,-,1,-,5.5,2016-20,1
200,pescara,Zampano F.,Dif,6,"
-		  ",1,-,-,-,-,-,7,2016-20,1
201,pescara,Memushaj L.,Cen,6,"
-		  ",-,-,-,-,-,-,6,2016-20,1
202,pescara,Verre V.,Cen,6.5,"
-		  ",1,-,-,-,-,-,7.5,2016-20,1
203,pescara,Cristante B.,Cen,5.5,"
-		  ",-,-,-,-,-,-,5.5,2016-20,1
204,pescara,Brugman G.,Cen,6,"
-		  ",-,-,-,-,1,-,5.5,2016-20,1
205,pescara,Benali A.,Tre,7.5,"
1		  ",-,-,-,-,-,-,10.5,2016-20,1
206,pescara,Caprari G.,Tre,6.5,"
1		  ",-,-,-,-,-,-,9.5,2016-20,1
207,pescara,Crescenzi A.,Dif,-,"
-		  ",-,-,-,-,-,-,-,2016-20,1
208,pescara,Zuparic D.,Dif,6,"
-		  ",-,-,-,-,-,-,6,2016-20,1
209,pescara,Manaj R.,Att,5.5,"
-		  ",-,-,-,-,-,-,5.5,2016-20,1
210,roma,Szczesny W.,Por,6,"
		  			-
		  ",-,-,-,-,-,-,6,2016-20,1
211,roma,Vermaelen T.,Dif,6,"
-		  ",-,-,-,-,-,-,6,2016-20,1
212,roma,Manolas K.,Dif,7,"
-		  ",-,-,-,-,-,-,7,2016-20,1
213,roma,Peres B.,Dif,7,"
-		  ",-,-,-,-,-,-,7,2016-20,1
214,roma,Emerson P.,Dif,5.5,"
-		  ",-,-,-,-,-,-,5.5,2016-20,1
215,roma,Paredes L.,Cen,6.5,"
-		  ",-,-,-,-,-,-,6.5,2016-20,1
216,roma,Nainggolan R.,Cen,6.5,"
-		  ",1,-,-,-,-,-,7.5,2016-20,1
217,roma,Strootman K.,Cen,6.5,"
-		  ",-,-,-,-,-,-,6.5,2016-20,1
218,roma,El Shaarawy S.,Tre,6,"
-		  ",-,-,-,-,-,-,6,2016-20,1
219,roma,Salah M.,Tre,7,"
1		  ",-,-,-,-,-,-,10,2016-20,1
220,roma,Dzeko E.,Att,6.5,"
1		  ",-,-,-,-,-,-,9.5,2016-20,1
221,roma,Jesus J.,Dif,6,"
-		  ",-,-,-,-,-,-,6,2016-20,1
222,roma,Fazio F.,Dif,-,"
-		  ",-,-,-,-,-,-,-,2016-20,1
223,roma,Perotti D.,Tre,7,"
2		  ",-,2,-,-,-,-,13,2016-20,1
224,sampdoria,Viviano E.,Por,6.5,"
		  			-
		  ",-,-,-,-,1,-,6,2016-20,1
225,sampdoria,Pavlovic D.,Dif,5.5,"
-		  ",-,-,-,-,1,-,5,2016-20,1
226,sampdoria,Silvestre M.,Dif,6,"
-		  ",-,-,-,-,-,-,6,2016-20,1
227,sampdoria,Regini V.,Dif,6,"
-		  ",-,-,-,-,-,-,6,2016-20,1
228,sampdoria,Linetty K.,Cen,6,"
-		  ",-,-,-,-,1,-,5.5,2016-20,1
229,sampdoria,Barreto E.,Cen,6.5,"
-		  ",-,-,-,-,1,-,6,2016-20,1
230,sampdoria,Torreira L.,Cen,7,"
-		  ",-,-,-,-,-,-,7,2016-20,1
231,sampdoria,Sala J.,Cen,6,"
-		  ",-,-,-,-,-,-,6,2016-20,1
232,sampdoria,Alvarez R.,Tre,7,"
-		  ",-,-,-,-,-,-,7,2016-20,1
233,sampdoria,Quagliarella F.,Att,6,"
-		  ",-,-,-,-,-,-,6,2016-20,1
234,sampdoria,Muriel L.,Att,7,"
1		  ",-,-,-,-,-,-,10,2016-20,1
235,sampdoria,Eramo M.,Cen,-,"
-		  ",-,-,-,-,-,-,-,2016-20,1
236,sampdoria,Budimir A.,Att,6,"
-		  ",-,-,-,-,-,-,6,2016-20,1
237,sampdoria,Schick P.,Att,5.5,"
-		  ",-,-,-,-,-,-,5.5,2016-20,1
238,sassuolo,Consigli A.,Por,6.5,"
		  			-
		  ",-,-,-,-,1,-,6,2016-20,1
239,sassuolo,Acerbi F.,Dif,6,"
-		  ",-,-,-,-,-,-,6,2016-20,1
240,sassuolo,Antei L.,Dif,6,"
-		  ",-,-,-,-,-,-,6,2016-20,1
241,sassuolo,Gazzola M.,Dif,6,"
-		  ",-,-,-,-,-,-,6,2016-20,1
242,sassuolo,Peluso F.,Dif,5.5,"
-		  ",-,-,-,-,-,-,5.5,2016-20,1
243,sassuolo,Magnanelli F.,Cen,6.5,"
-		  ",-,-,-,-,-,-,6.5,2016-20,1
244,sassuolo,Sensi S.,Cen,6.5,"
-		  ",-,-,-,-,-,-,6.5,2016-20,1
245,sassuolo,Mazzitelli L.,Cen,6.5,"
-		  ",-,-,-,-,1,-,6,2016-20,1
246,sassuolo,Berardi D.,Tre,7,"
1		  ",-,1,-,-,-,-,10,2016-20,1
247,sassuolo,Politano M.,Tre,6,"
-		  ",-,-,-,-,-,-,6,2016-20,1
248,sassuolo,Defrel G.,Att,6.5,"
-		  ",-,-,-,-,-,-,6.5,2016-20,1
249,sassuolo,Adjapong C.,Dif,-,"
-		  ",-,-,-,-,-,-,-,2016-20,1
250,sassuolo,Biondini D.,Cen,6,"
-		  ",-,-,-,-,-,-,6,2016-20,1
251,sassuolo,Falcinelli D.,Att,6,"
-		  ",-,-,-,-,-,-,6,2016-20,1
252,torino,Padelli D.,Por,5.5,"
		  			-3
		  ",-,-,-,-,-,-,2.5,2016-20,1
253,torino,De Silvestri L.,Dif,5.5,"
-		  ",-,-,-,-,-,-,5.5,2016-20,1
254,torino,Rossettini L.,Dif,5.5,"
-		  ",-,-,-,-,1,-,5,2016-20,1
255,torino,Molinaro C.,Dif,5.5,"
-		  ",1,-,-,-,-,-,6.5,2016-20,1
256,torino,Moretti E.,Dif,5,"
-		  ",-,-,-,-,-,-,5,2016-20,1
257,torino,Vives G.,Cen,5.5,"
-		  ",-,-,-,-,-,-,5.5,2016-20,1
258,torino,Acquah A.,Cen,6,"
-		  ",-,-,-,-,-,-,6,2016-20,1
259,torino,Obi J.,Cen,5.5,"
-		  ",-,-,-,-,1,-,5,2016-20,1
260,torino,Ljajic A.,Tre,6.5,"
-		  ",-,-,-,-,-,-,6.5,2016-20,1
261,torino,Belotti A.,Att,6,"
1		  ",-,-,1,-,-,-,6,2016-20,1
262,torino,Martinez J.,Att,5,"
-		  ",-,-,-,-,1,-,4.5,2016-20,1
263,torino,Baselli D.,Cen,7,"
1		  ",-,-,-,-,-,-,10,2016-20,1
264,torino,Boye L.,Att,5.5,"
-		  ",-,-,-,-,-,-,5.5,2016-20,1
265,torino,Lopez M.,Att,5.5,"
-		  ",-,-,-,-,-,-,5.5,2016-20,1
266,udinese,Karnezis O.,Por,6,"
		  			-4
		  ",-,-,-,-,-,-,2,2016-20,1
267,udinese,Samir ,Dif,5,"
-		  ",-,-,-,-,1,-,4.5,2016-20,1
268,udinese,Widmer S.,Dif,6,"
-		  ",-,-,-,-,-,-,6,2016-20,1
269,udinese,Heurtaux T.,Dif,6.5,"
-		  ",-,-,-,-,-,-,6.5,2016-20,1
270,udinese,Adnan A.,Dif,5,"
-		  ",-,-,-,-,-,-,5,2016-20,1
271,udinese,Danilo L.,Dif,5,"
-		  ",-,-,-,-,1,-,4.5,2016-20,1
272,udinese,Hallfredsson E.,Cen,5.5,"
-		  ",-,-,-,-,-,-,5.5,2016-20,1
273,udinese,Badu E.,Cen,5.5,"
-		  ",-,-,-,-,-,-,5.5,2016-20,1
274,udinese,Fofana S.,Cen,5.5,"
-		  ",-,-,-,-,-,-,5.5,2016-20,1
275,udinese,De Paul R.,Tre,5.5,"
-		  ",-,-,-,-,-,-,5.5,2016-20,1
276,udinese,Zapata D.,Att,6,"
-		  ",-,-,-,-,-,-,6,2016-20,1
277,udinese,Angella G.,Dif,5,"
-		  ",-,-,-,-,-,-,5,2016-20,1
278,udinese,Lodi F.,Cen,-,"
-		  ",-,-,-,-,-,-,-,2016-20,1
279,udinese,Penaranda A.,Att,5,"
-		  ",-,-,-,-,-,-,5,2016-20,1
280,atalanta,Sportiello M.,Por,5,"
		  			-2
		  ",-,-,-,-,-,-,3,2016-20,2
281,atalanta,Masiello A.,Dif,6.5,"
-		  ",-,-,-,-,-,-,6.5,2016-20,2
