,0,1,2,3,4,5,6,7,8,9,10,11,12,13
2166,lazio,Correa C.,Tre,6,"
-		  ",-,-,-,-,1,-,5.5,2018-20,8
2167,milan,Donnarumma G.,Por,6,"
		  			-1
		  ",-,-,-,-,-,-,5,2018-20,8
2168,milan,Abate I.,Dif,6.5,"
-		  ",-,-,-,-,-,-,6.5,2018-20,8
2169,milan,Zapata C.,Dif,6,"
-		  ",-,-,-,-,-,-,6,2018-20,8
2170,milan,Rodriguez R.,Dif,6.5,"
-		  ",-,-,-,-,-,-,6.5,2018-20,8
2171,milan,Musacchio M.,Dif,6,"
-		  ",-,-,-,-,-,-,6,2018-20,8
2172,milan,Biglia L.,Cen,7,"
-		  ",-,-,-,-,-,-,7,2018-20,8
2173,milan,Kessie F.,Cen,6,"
-		  ",-,-,-,-,-,-,6,2018-20,8
2174,milan,Bonaventura G.,Cen,6.5,"
1		  ",-,-,-,-,-,-,10.5,2018-20,8
2175,milan,Suso J.,Tre,7.5,"
-		  ",2,-,-,-,-,-,9.5,2018-20,8
2176,milan,Calhanoglu H.,Tre,6,"
-		  ",-,-,-,-,-,-,6,2018-20,8
2177,milan,Higuain G.,Att,7,"
2		  ",-,-,-,-,1,-,12.5,2018-20,8
2178,milan,Laxalt D.,Cen,-,"
-		  ",-,-,-,-,-,-,-,2018-20,8
2179,milan,Castillejo S.,Tre,-,"
-		  ",-,-,-,-,-,-,-,2018-20,8
2180,milan,Cutrone P.,Att,6,"
-		  ",-,-,-,-,-,-,6,2018-20,8
2181,napoli,Ospina D.,Por,7,"
		  			-
		  ",-,-,-,-,-,-,7,2018-20,8
2182,napoli,Albiol R.,Dif,6.5,"
-		  ",-,-,-,-,-,-,6.5,2018-20,8
2183,napoli,Koulibaly K.,Dif,6,"
-		  ",-,-,-,-,1,-,5.5,2018-20,8
2184,napoli,Malcuit K.,Dif,7,"
-		  ",-,-,-,-,-,-,7,2018-20,8
2185,napoli,Hysaj E.,Dif,5.5,"
-		  ",1,-,-,-,-,-,6.5,2018-20,8
2186,napoli,Diawara A.,Cen,5.5,"
-		  ",-,-,-,-,1,-,5,2018-20,8
2187,napoli,Rog M.,Cen,6,"
-		  ",-,-,-,-,-,-,6,2018-20,8
2188,napoli,Zielinski P.,Cen,5.5,"
-		  ",-,-,-,-,-,-,5.5,2018-20,8
2189,napoli,Mertens D.,Tre,6,"
-		  ",-,-,-,-,-,-,6,2018-20,8
2190,napoli,Ounas A.,Tre,7,"
1		  ",-,-,-,-,-,-,10.5,2018-20,8
2191,napoli,Verdi S.,Tre,6,"
-		  ",-,-,-,-,-,-,6,2018-20,8
2192,napoli,Allan M.,Cen,6,"
-		  ",-,-,-,-,-,-,6,2018-20,8
2193,napoli,Insigne L.,Tre,7,"
1		  ",-,-,-,-,-,-,10.5,2018-20,8
2194,napoli,Callejon J.,Tre,6,"
-		  ",-,-,-,-,-,-,6,2018-20,8
2195,parma,Sepe L.,Por,7,"
		  			-1
		  ",-,-,-,-,-,-,6,2018-20,8
2196,parma,Alves B.,Dif,6,"
-		  ",-,-,-,-,1,-,5.5,2018-20,8
2197,parma,Iacoponi S.,Dif,5,"
-		  ",-,-,-,-,-,-,5,2018-20,8
2198,parma,Gobbi M.,Dif,6.5,"
-		  ",-,-,-,-,-,-,6.5,2018-20,8
2199,parma,Gagliolo R.,Dif,6,"
-		  ",-,-,-,-,-,-,6,2018-20,8
2200,parma,Barilla A.,Cen,7.5,"
-		  ",1,-,-,-,-,-,8.5,2018-20,8
2201,parma,Rigoni L.,Cen,6.5,"
1		  ",-,-,-,-,-,-,10.5,2018-20,8
2202,parma,Stulac L.,Cen,7,"
-		  ",-,-,-,-,-,-,7,2018-20,8
2203,parma,Di Gaudio A.,Tre,6,"
-		  ",-,-,-,-,-,-,6,2018-20,8
2204,parma,Siligardi L.,Tre,7.5,"
1		  ",1,-,-,-,-,-,12,2018-20,8
2205,parma,Ceravolo F.,Att,7,"
1		  ",-,-,-,-,-,-,10,2018-20,8
2206,parma,Bastoni A.,Dif,6.5,"
-		  ",-,-,-,-,-,-,6.5,2018-20,8
2207,parma,Deiola A.,Cen,6,"
-		  ",-,-,-,-,-,-,6,2018-20,8
2208,parma,Da Cruz A.,Tre,6,"
-		  ",-,-,-,-,-,-,6,2018-20,8
2209,roma,Olsen R.,Por,6,"
		  			-
		  ",-,-,-,-,-,-,6,2018-20,8
2210,roma,Pellegrini L.,Dif,5.5,"
-		  ",-,-,-,-,1,-,5,2018-20,8
2211,roma,Santon D.,Dif,6.5,"
-		  ",-,-,-,-,-,-,6.5,2018-20,8
2212,roma,Fazio F.,Dif,6,"
-		  ",-,-,-,-,-,-,6,2018-20,8
2213,roma,Manolas K.,Dif,6,"
-		  ",-,-,-,-,-,-,6,2018-20,8
2214,roma,De Rossi D.,Cen,6,"
-		  ",-,-,-,-,-,-,6,2018-20,8
2215,roma,Pellegrini L.,Cen,6.5,"
-		  ",1,-,-,-,-,-,7.5,2018-20,8
2216,roma,Nzonzi S.,Cen,6.5,"
1		  ",-,-,-,-,-,-,10.5,2018-20,8
2217,roma,El Shaarawy S.,Tre,5.5,"
-		  ",1,-,-,-,-,-,6.5,2018-20,8
2218,roma,Under C.,Tre,6.5,"
-		  ",-,-,-,-,-,-,6.5,2018-20,8
2219,roma,Dzeko E.,Att,6,"
1		  ",-,-,-,-,-,-,9,2018-20,8
2220,roma,Florenzi A.,Dif,6,"
-		  ",-,-,-,-,-,-,6,2018-20,8
2221,roma,Juan Jesus G.,Dif,6,"
-		  ",-,-,-,-,-,-,6,2018-20,8
2222,roma,Cristante B.,Cen,6,"
-		  ",-,-,-,-,-,-,6,2018-20,8
2223,sampdoria,Audero E.,Por,6.5,"
		  			-
		  ",-,-,-,-,-,-,6.5,2018-20,8
2224,sampdoria,Andersen J.,Dif,6.5,"
-		  ",-,-,-,-,1,-,6,2018-20,8
2225,sampdoria,Murru N.,Dif,6.5,"
-		  ",-,-,-,-,-,-,6.5,2018-20,8
2226,sampdoria,Bereszynski B.,Dif,6,"
-		  ",-,-,-,-,1,-,5.5,2018-20,8
2227,sampdoria,Tonelli L.,Dif,7,"
1		  ",-,-,-,-,-,-,11.5,2018-20,8
2228,sampdoria,Ekdal A.,Cen,6,"
-		  ",-,-,-,-,-,-,6,2018-20,8
2229,sampdoria,Praet D.,Cen,6,"
-		  ",-,-,-,-,1,-,5.5,2018-20,8
2230,sampdoria,Linetty K.,Cen,5.5,"
-		  ",-,-,-,-,1,-,5,2018-20,8
2231,sampdoria,Caprari G.,Tre,5,"
-		  ",-,-,-,-,-,-,5,2018-20,8
2232,sampdoria,Quagliarella F.,Att,6.5,"
-		  ",-,-,-,-,-,-,6.5,2018-20,8
2233,sampdoria,Defrel G.,Att,6,"
-		  ",-,-,-,-,-,-,6,2018-20,8
2234,sampdoria,Barreto E.,Cen,-,"
-		  ",-,-,-,-,-,-,-,2018-20,8
2235,sampdoria,Ramirez G.,Tre,7,"
-		  ",1,-,-,-,-,-,8,2018-20,8
2236,sampdoria,Kownacki D.,Att,-,"
-		  ",-,-,-,-,-,-,-,2018-20,8
2237,sassuolo,Consigli A.,Por,6,"
		  			-2
		  ",-,-,-,-,1,-,3.5,2018-20,8
2238,sassuolo,Rogerio O.,Dif,5,"
-		  ",-,-,-,-,-,1,4,2018-20,8
2239,sassuolo,Magnani G.,Dif,5,"
-		  ",-,-,-,-,-,-,5,2018-20,8
2240,sassuolo,Lirola P.,Dif,5.5,"
-		  ",-,-,-,-,-,-,5.5,2018-20,8
2241,sassuolo,Ferrari G.,Dif,5.5,"
-		  ",-,-,-,-,-,-,5.5,2018-20,8
2242,sassuolo,Marlon -.,Dif,5.5,"
-		  ",-,-,-,-,-,-,5.5,2018-20,8
2243,sassuolo,Djuricic F.,Cen,6.5,"
-		  ",-,-,-,-,-,-,6.5,2018-20,8
2244,sassuolo,Magnanelli F.,Cen,6,"
-		  ",-,-,-,-,-,-,6,2018-20,8
2245,sassuolo,Locatelli M.,Cen,4.5,"
-		  ",-,-,-,-,1,-,4,2018-20,8
2246,sassuolo,Boateng K.,Tre,5.5,"
-		  ",-,-,-,-,-,-,5.5,2018-20,8
2247,sassuolo,Boga J.,Tre,5.5,"
-		  ",-,-,-,-,-,-,5.5,2018-20,8
2248,sassuolo,Bourabia M.,Cen,5.5,"
-		  ",-,-,-,-,-,-,5.5,2018-20,8
2249,sassuolo,Berardi D.,Tre,6,"
-		  ",-,-,-,-,-,-,6,2018-20,8
2250,sassuolo,Babacar K.,Att,5.5,"
-		  ",-,-,-,-,-,-,5.5,2018-20,8
2251,spal,Gomis A.,Por,6.5,"
		  			-2
		  ",-,-,-,-,-,-,4.5,2018-20,8
2252,spal,Cionek T.,Dif,5,"
-		  ",-,-,-,-,-,-,5,2018-20,8
2253,spal,Djourou J.,Dif,5,"
-		  ",-,-,-,-,-,-,5,2018-20,8
2254,spal,Felipe D.,Dif,5.5,"
-		  ",-,-,-,-,1,-,5,2018-20,8
2255,spal,Fares M.,Cen,6.5,"
-		  ",-,-,-,-,-,-,6.5,2018-20,8
2256,spal,Lazzari M.,Cen,7,"
-		  ",-,-,-,-,1,-,6.5,2018-20,8
2257,spal,Schiattarella P.,Cen,6.5,"
-		  ",-,-,-,-,1,-,6,2018-20,8
2258,spal,Missiroli S.,Cen,6,"
-		  ",-,-,-,-,1,-,5.5,2018-20,8
2259,spal,Valoti M.,Cen,6.5,"
-		  ",-,-,-,-,1,-,6,2018-20,8
2260,spal,Petagna A.,Att,5.5,"
-		  ",-,-,-,-,-,-,5.5,2018-20,8
2261,spal,Antenucci M.,Att,4.5,"
-		  ",-,-,1,-,-,-,1.5,2018-20,8
2262,spal,Everton Luiz G.,Cen,-,"
-		  ",-,-,-,-,1,-,-,2018-20,8
2263,spal,Moncini G.,Att,-,"
-		  ",-,-,-,-,-,-,-,2018-20,8
2264,spal,Paloschi A.,Att,6.5,"
1		  ",-,-,-,-,-,-,9.5,2018-20,8
2265,torino,Sirigu S.,Por,6,"
		  			-2
		  ",-,-,-,-,1,-,3.5,2018-20,8
2266,torino,Moretti E.,Dif,5.5,"
-		  ",-,-,-,-,-,-,5.5,2018-20,8
2267,torino,Aina O.,Dif,5,"
-		  ",-,-,-,-,-,-,5,2018-20,8
2268,torino,Nkoulou N.,Dif,5.5,"
-		  ",-,-,-,-,-,-,5.5,2018-20,8
2269,torino,Izzo A.,Dif,6,"
-		  ",-,-,-,-,1,-,5.5,2018-20,8
2270,torino,Meite S.,Cen,6,"
-		  ",-,-,-,-,1,-,5.5,2018-20,8
2271,torino,Rincon T.,Cen,6.5,"
1		  ",-,-,-,-,-,-,10.5,2018-20,8
2272,torino,Baselli D.,Cen,5.5,"
1		  ",-,-,-,-,-,-,9.5,2018-20,8
2273,torino,Berenguer A.,Tre,6.5,"
1		  ",-,-,-,-,-,-,10,2018-20,8
2274,torino,Belotti A.,Att,5.5,"
-		  ",-,-,-,-,-,-,5.5,2018-20,8
2275,torino,Zaza S.,Att,7,"
-		  ",1,-,-,-,-,-,8,2018-20,8
2276,torino,Lukic S.,Cen,-,"
-		  ",-,-,-,-,-,-,-,2018-20,8
2277,torino,Soriano R.,Cen,-,"
-		  ",-,-,-,-,-,-,-,2018-20,8
2278,torino,Parigini V.,Tre,6.5,"
-		  ",-,-,-,-,-,-,6.5,2018-20,8
2279,udinese,Scuffet S.,Por,7,"
		  			-2
		  ",-,-,-,-,-,-,5,2018-20,8
2280,udinese,Nuytinck B.,Dif,6,"
-		  ",-,-,-,-,-,-,6,2018-20,8
2281,udinese,Troost-ekong W.,Dif,5.5,"
-		  ",-,-,-,-,-,-,5.5,2018-20,8
2282,udinese,Samir C.,Dif,5,"
-		  ",-,-,-,-,1,-,4.5,2018-20,8
2283,udinese,Larsen J.,Dif,5,"
-		  ",-,-,-,-,-,-,5,2018-20,8
2284,udinese,Fofana S.,Cen,6.5,"
-		  ",-,-,-,-,-,-,6.5,2018-20,8
2285,udinese,Behrami V.,Cen,5.5,"
-		  ",-,-,-,-,-,-,5.5,2018-20,8
2286,udinese,Barak A.,Cen,6,"
-		  ",-,-,-,-,-,-,6,2018-20,8
2287,udinese,Mandragora R.,Cen,5.5,"
-		  ",-,-,-,-,-,-,5.5,2018-20,8
2288,udinese,De Paul R.,Tre,5,"
-		  ",-,-,-,-,1,-,4.5,2018-20,8
2289,udinese,Lasagna K.,Att,5,"
-		  ",-,-,-,-,1,-,4.5,2018-20,8
2290,udinese,Pussetto I.,Tre,6,"
-		  ",-,-,-,-,-,-,6,2018-20,8
2291,udinese,Vizeu F.,Att,-,"
-		  ",-,-,-,-,-,-,-,2018-20,8
2292,udinese,Teodorczyk L.,Att,5.5,"
-		  ",-,-,-,-,-,-,5.5,2018-20,8
2293,atalanta,Gollini P.,Por,6,"
		  			-1
		  ",-,-,-,-,-,-,5,2018-20,9
2294,atalanta,Hateboer H.,Dif,6.5,"
-		  ",-,-,-,-,-,-,6.5,2018-20,9
2295,atalanta,Toloi R.,Dif,6,"
-		  ",-,-,-,-,-,-,6,2018-20,9
2296,atalanta,Palomino J.,Dif,6.5,"
-		  ",-,-,-,-,-,-,6.5,2018-20,9
2297,atalanta,Mancini G.,Dif,6,"
-		  ",-,-,-,-,1,-,5.5,2018-20,9
2298,atalanta,Gosens R.,Dif,7,"
1		  ",1,-,-,-,-,-,12.5,2018-20,9
2299,atalanta,Freuler R.,Cen,7.5,"
-		  ",1,-,-,-,-,-,8.5,2018-20,9
2300,atalanta,De Roon M.,Cen,7,"
1		  ",-,-,-,-,-,-,11,2018-20,9
2301,atalanta,Ilicic J.,Tre,8,"
3		  ",-,-,-,-,-,-,18.5,2018-20,9
2302,atalanta,Gomez A.,Tre,6.5,"
-		  ",-,-,-,-,-,-,6.5,2018-20,9
2303,atalanta,Barrow M.,Att,6.5,"
-		  ",-,-,-,-,-,-,6.5,2018-20,9
2304,atalanta,Pasalic M.,Cen,6,"
-		  ",-,-,-,-,-,-,6,2018-20,9
2305,atalanta,Rigoni E.,Tre,-,"
-		  ",-,-,-,-,-,-,-,2018-20,9
2306,atalanta,Zapata D.,Att,6,"
-		  ",-,-,-,-,-,-,6,2018-20,9
2307,bologna,Skorupski L.,Por,7,"
		  			-2
		  ",-,-,-,-,-,-,5,2018-20,9
2308,bologna,Danilo L.,Dif,5,"
-		  ",-,-,-,-,-,-,5,2018-20,9
2309,bologna,Dijks M.,Dif,5,"
-		  ",-,-,-,-,-,-,5,2018-20,9
2310,bologna,Calabresi A.,Dif,7,"
1		  ",-,-,-,-,1,-,11,2018-20,9
2311,bologna,Mbaye I.,Dif,5.5,"
-		  ",-,-,-,-,1,-,5,2018-20,9
2312,bologna,Helander F.,Dif,5.5,"
-		  ",-,-,-,-,-,-,5.5,2018-20,9
2313,bologna,Nagy A.,Cen,5,"
-		  ",-,-,-,-,-,-,5,2018-20,9
2314,bologna,Poli A.,Cen,5.5,"
-		  ",-,-,-,-,-,-,5.5,2018-20,9
2315,bologna,Orsolini R.,Tre,7,"
-		  ",1,-,-,-,-,-,8,2018-20,9
2316,bologna,Palacio R.,Tre,6.5,"
-		  ",-,-,-,-,-,-,6.5,2018-20,9
2317,bologna,Santander F.,Att,6.5,"
1		  ",-,-,-,-,-,-,9.5,2018-20,9
2318,bologna,Gonzalez G.,Dif,6,"
-		  ",-,-,-,-,-,-,6,2018-20,9
2319,bologna,Svanberg M.,Cen,6,"
-		  ",-,-,-,-,-,-,6,2018-20,9
2320,bologna,Falcinelli D.,Att,-,"
-		  ",-,-,-,-,-,-,-,2018-20,9
2321,cagliari,Cragno A.,Por,7,"
		  			-1
		  ",-,-,-,-,-,-,6,2018-20,9
2322,cagliari,Pisacane F.,Dif,7,"
-		  ",-,-,-,-,-,-,7,2018-20,9
2323,cagliari,Ceppitelli L.,Dif,6,"
-		  ",-,-,-,-,-,-,6,2018-20,9
2324,cagliari,Farago P.,Dif,6.5,"
-		  ",1,-,-,-,-,-,7.5,2018-20,9
2325,cagliari,Barella N.,Cen,6.5,"
-		  ",-,-,-,-,1,-,6,2018-20,9
2326,cagliari,Castro L.,Cen,5.5,"
-		  ",-,-,-,-,-,-,5.5,2018-20,9
2327,cagliari,Bradaric F.,Cen,6.5,"
-		  ",-,-,-,-,-,-,6.5,2018-20,9
2328,cagliari,Padoin S.,Cen,5.5,"
-		  ",-,-,-,-,-,-,5.5,2018-20,9
2329,cagliari,Ionita A.,Cen,6.5,"
-		  ",-,-,-,-,1,-,6,2018-20,9
2330,cagliari,Joao Pedro G.,Tre,6.5,"
-		  ",-,-,-,-,-,-,6.5,2018-20,9
2331,cagliari,Cerri A.,Att,5,"
-		  ",-,-,-,-,-,-,5,2018-20,9
2332,cagliari,Dessena D.,Cen,-,"
-		  ",-,-,-,-,-,-,-,2018-20,9
2333,cagliari,Pavoletti L.,Att,7,"
1		  ",-,-,-,-,-,-,10,2018-20,9
2334,chievo,Sorrentino S.,Por,6,"
		  			-5
		  ",-,-,-,-,-,-,1,2018-20,9
2335,chievo,Bani M.,Dif,4.5,"
-		  ",-,-,-,-,1,-,4,2018-20,9
2336,chievo,Barba F.,Dif,4,"
-		  ",-,-,-,-,-,1,3,2018-20,9
2337,chievo,Rossettini L.,Dif,4.5,"
-		  ",-,-,-,-,-,-,4.5,2018-20,9
2338,chievo,Jaroszynski P.,Dif,4,"
-		  ",-,-,-,-,-,-,4,2018-20,9
2339,chievo,Radovanovic I.,Cen,5.5,"
-		  ",-,-,-,-,-,-,5.5,2018-20,9
2340,chievo,Rigoni N.,Cen,4.5,"
-		  ",-,-,-,-,-,-,4.5,2018-20,9
2341,chievo,Depaoli F.,Cen,4,"
-		  ",-,-,-,-,-,-,4,2018-20,9
2342,chievo,Birsa V.,Tre,6,"
1		  ",-,1,-,-,-,-,9.5,2018-20,9
2343,chievo,Stepinski M.,Att,5.5,"
-		  ",-,-,-,-,-,-,5.5,2018-20,9
2344,chievo,Pucciarelli M.,Att,5,"
-		  ",-,-,-,-,-,-,5,2018-20,9
2345,chievo,Hetemaj P.,Cen,-,"
-		  ",-,-,-,-,-,-,-,2018-20,9
2346,chievo,Leris M.,Tre,6,"
-		  ",-,-,-,-,-,-,6,2018-20,9
2347,chievo,Meggiorini R.,Att,6,"
-		  ",-,-,-,-,-,-,6,2018-20,9
2348,empoli,Provedel I.,Por,6,"
		  			-3
		  ",-,-,-,-,-,-,3,2018-20,9
2349,empoli,Maietta D.,Dif,5.5,"
-		  ",-,-,-,-,1,-,5,2018-20,9
2350,empoli,Di Lorenzo G.,Dif,6,"
-		  ",-,-,-,-,-,-,6,2018-20,9
2351,empoli,Silvestre M.,Dif,6,"
1		  ",-,-,-,1,-,-,8.5,2018-20,9
2352,empoli,Antonelli L.,Dif,6.5,"
-		  ",1,-,-,-,-,-,7.5,2018-20,9
2353,empoli,Capezzi L.,Cen,5,"
-		  ",-,-,-,-,-,-,5,2018-20,9
2354,empoli,Acquah A.,Cen,6,"
-		  ",-,-,-,-,-,-,6,2018-20,9
2355,empoli,Krunic R.,Cen,5.5,"
-		  ",-,-,-,-,-,-,5.5,2018-20,9
2356,empoli,Zajc M.,Tre,6.5,"
1		  ",-,-,-,-,1,-,9.5,2018-20,9
2357,empoli,Caputo F.,Att,6,"
-		  ",-,-,-,-,-,-,6,2018-20,9
2358,empoli,La Gumina A.,Att,5.5,"
-		  ",1,-,-,-,-,-,6.5,2018-20,9
2359,empoli,Pasqual M.,Dif,6,"
-		  ",-,-,-,-,-,-,6,2018-20,9
2360,empoli,Bennacer I.,Cen,6,"
-		  ",-,-,-,-,1,-,5.5,2018-20,9
2361,empoli,Ucan S.,Tre,7,"
1		  ",-,-,-,-,-,-,10.5,2018-20,9
2362,fiorentina,Lafont A.,Por,6.5,"
		  			-1
		  ",-,-,-,-,-,-,5.5,2018-20,9
2363,fiorentina,Biraghi C.,Dif,5.5,"
-		  ",-,-,-,-,-,-,5.5,2018-20,9
2364,fiorentina,Milenkovic N.,Dif,6,"
-		  ",-,-,-,-,-,-,6,2018-20,9
2365,fiorentina,Vitor Hugo F.,Dif,5.5,"
-		  ",-,-,-,-,-,-,5.5,2018-20,9
2366,fiorentina,Pezzella G.,Dif,5.5,"
-		  ",-,-,-,-,-,-,5.5,2018-20,9
2367,fiorentina,Veretout J.,Cen,7,"
1		  ",-,1,-,-,-,-,11,2018-20,9
2368,fiorentina,Fernandes E.,Cen,6,"
-		  ",-,-,-,-,-,-,6,2018-20,9
2369,fiorentina,Chiesa F.,Tre,7,"
-		  ",-,-,-,-,-,-,7,2018-20,9
2370,fiorentina,Pjaca M.,Tre,5.5,"
-		  ",-,-,-,-,-,-,5.5,2018-20,9
2371,fiorentina,Gerson S.,Tre,5,"
-		  ",-,-,-,-,-,-,5,2018-20,9
2372,fiorentina,Simeone G.,Att,5,"
-		  ",-,-,-,-,-,-,5,2018-20,9
2373,fiorentina,Eysseric V.,Tre,5.5,"
-		  ",-,-,-,-,-,-,5.5,2018-20,9
2374,fiorentina,Mirallas K.,Tre,5.5,"
-		  ",-,-,-,-,-,-,5.5,2018-20,9
2375,fiorentina,Vlahovic D.,Att,-,"
-		  ",-,-,-,-,-,-,-,2018-20,9
2376,frosinone,Sportiello M.,Por,6,"
		  			-3
		  ",-,-,-,-,-,-,3,2018-20,9
2377,frosinone,Capuano M.,Dif,5.5,"
-		  ",-,-,-,-,-,-,5.5,2018-20,9
2378,frosinone,Ariaudo L.,Dif,4.5,"
-		  ",-,-,-,-,-,-,4.5,2018-20,9
2379,frosinone,Goldaniga E.,Dif,5.5,"
-		  ",-,-,-,-,-,-,5.5,2018-20,9
2380,frosinone,Molinaro C.,Dif,5,"
-		  ",-,-,-,-,1,-,4.5,2018-20,9
2381,frosinone,Zampano F.,Dif,6.5,"
-		  ",-,-,-,-,-,-,6.5,2018-20,9
2382,frosinone,Maiello R.,Cen,5,"
-		  ",-,-,-,-,-,-,5,2018-20,9
2383,frosinone,Chibsah R.,Cen,6,"
-		  ",-,-,-,-,-,-,6,2018-20,9
2384,frosinone,Campbell J.,Tre,6.5,"
-		  ",1,-,-,-,-,-,7.5,2018-20,9
2385,frosinone,Ciano C.,Tre,6,"
-		  ",-,-,-,-,1,-,5.5,2018-20,9
2386,frosinone,Ciofani D.,Att,7.5,"
2		  ",-,1,-,-,-,-,13.5,2018-20,9
2387,frosinone,Gori M.,Cen,-,"
-		  ",-,-,-,-,-,-,-,2018-20,9
2388,frosinone,Vloet R.,Tre,6,"
-		  ",-,-,-,-,-,-,6,2018-20,9
2389,frosinone,Pinamonti A.,Att,-,"
-		  ",-,-,-,-,-,-,-,2018-20,9
2390,genoa,Radu I.,Por,5.5,"
		  			-1
		  ",-,-,-,-,-,-,4.5,2018-20,9
2391,genoa,Romero C.,Dif,7,"
-		  ",-,-,-,-,1,-,6.5,2018-20,9
2392,genoa,Biraschi D.,Dif,7,"
-		  ",-,-,-,-,-,-,7,2018-20,9
2393,genoa,Criscito D.,Dif,6.5,"
-		  ",-,-,-,-,1,-,6,2018-20,9
2394,genoa,Pereira P.,Dif,5.5,"
-		  ",-,-,-,-,-,-,5.5,2018-20,9
2395,genoa,Bessa D.,Cen,7,"
1		  ",-,-,-,-,-,-,11,2018-20,9
2396,genoa,Lazovic D.,Cen,5.5,"
-		  ",-,-,-,-,-,-,5.5,2018-20,9
2397,genoa,Sandro R.,Cen,6.5,"
-		  ",-,-,-,-,-,-,6.5,2018-20,9
2398,genoa,Romulo O.,Cen,6,"
-		  ",-,-,-,-,-,-,6,2018-20,9
2399,genoa,Piatek K.,Att,6,"
-		  ",-,-,-,-,-,-,6,2018-20,9
2400,genoa,Kouame C.,Att,7,"
-		  ",1,-,-,-,-,-,8,2018-20,9
2401,genoa,Gunter K.,Dif,6,"
-		  ",-,-,-,-,-,-,6,2018-20,9
2402,genoa,Hiljemark O.,Cen,-,"
-		  ",-,-,-,-,-,-,-,2018-20,9
2403,genoa,Pandev G.,Tre,-,"
-		  ",-,-,-,-,1,-,-,2018-20,9
2404,inter,Handanovic S.,Por,6,"
		  			-
		  ",-,-,-,-,-,-,6,2018-20,9
2405,inter,Vrsaljko S.,Dif,6,"
-		  ",-,-,-,-,-,-,6,2018-20,9
2406,inter,Asamoah K.,Dif,5,"
-		  ",-,-,-,-,-,-,5,2018-20,9
2407,inter,De Vrij S.,Dif,6.5,"
-		  ",-,-,-,-,-,-,6.5,2018-20,9
2408,inter,Skriniar M.,Dif,6.5,"
-		  ",-,-,-,-,-,-,6.5,2018-20,9
2409,inter,Brozovic M.,Cen,6.5,"
-		  ",-,-,-,-,-,-,6.5,2018-20,9
2410,inter,Vecino M.,Cen,7,"
-		  ",1,-,-,-,-,-,8,2018-20,9
2411,inter,Perisic I.,Tre,5,"
-		  ",-,-,-,-,-,-,5,2018-20,9
2412,inter,Nainggolan R.,Tre,6,"
-		  ",-,-,-,-,-,-,6,2018-20,9
2413,inter,Politano M.,Tre,6,"
-		  ",-,-,-,-,1,-,5.5,2018-20,9
2414,inter,Icardi M.,Att,7.5,"
1		  ",-,-,-,-,-,-,10.5,2018-20,9
2415,inter,Borja Valero I.,Cen,6,"
-		  ",-,-,-,-,-,-,6,2018-20,9
2416,inter,Candreva A.,Tre,-,"
-		  ",-,-,-,-,-,-,-,2018-20,9
2417,inter,Keita B.,Tre,6,"
-		  ",-,-,-,-,1,-,5.5,2018-20,9
2418,juventus,Szczesny W.,Por,6,"
		  			-1
		  ",-,-,-,-,-,-,5,2018-20,9
2419,juventus,Alex Sandro L.,Dif,6,"
-		  ",-,-,-,-,-,-,6,2018-20,9
2420,juventus,Benatia M.,Dif,5,"
-		  ",-,-,-,-,1,-,4.5,2018-20,9
2421,juventus,Bonucci L.,Dif,5,"
-		  ",-,-,-,-,-,-,5,2018-20,9
2422,juventus,Cancelo J.,Dif,6.5,"
-		  ",-,-,-,-,-,-,6.5,2018-20,9
2423,juventus,Bentancur R.,Cen,5,"
-		  ",-,-,-,-,-,-,5,2018-20,9
2424,juventus,Pjanic M.,Cen,6,"
-		  ",-,-,-,-,-,-,6,2018-20,9
2425,juventus,Matuidi B.,Cen,5.5,"
-		  ",-,-,-,-,-,-,5.5,2018-20,9
2426,juventus,Cuadrado J.,Tre,6,"
-		  ",-,-,-,-,-,-,6,2018-20,9
2427,juventus,Mandzukic M.,Att,5,"
-		  ",-,-,-,-,-,-,5,2018-20,9
2428,juventus,Ronaldo C.,Att,7,"
1		  ",-,-,-,-,-,-,10,2018-20,9
2429,juventus,Douglas Costa d.,Tre,5,"
-		  ",-,-,-,-,-,-,5,2018-20,9
2430,juventus,Bernardeschi F.,Tre,-,"
-		  ",-,-,-,-,-,-,-,2018-20,9
2431,juventus,Dybala P.,Tre,5,"
-		  ",-,-,-,-,-,-,5,2018-20,9
2432,lazio,Strakosha T.,Por,6,"
		  			-
		  ",-,-,-,-,-,-,6,2018-20,9
2433,lazio,Acerbi F.,Dif,6,"
-		  ",-,-,-,-,-,-,6,2018-20,9
2434,lazio,Luiz Felipe R.,Dif,6,"
-		  ",-,-,-,-,-,-,6,2018-20,9
2435,lazio,Radu S.,Dif,6,"
-		  ",-,-,-,-,-,-,6,2018-20,9
2436,lazio,Patric P.,Dif,6.5,"
-		  ",-,-,-,-,-,-,6.5,2018-20,9
2437,lazio,Milinkovic S.,Cen,6,"
-		  ",-,-,-,-,1,-,5.5,2018-20,9
2438,lazio,Leiva L.,Cen,5,"
-		  ",-,-,-,-,1,-,4.5,2018-20,9
2439,lazio,Parolo M.,Cen,6,"
-		  ",-,-,-,-,-,-,6,2018-20,9
2440,lazio,Lulic S.,Cen,6,"
-		  ",-,-,-,-,-,-,6,2018-20,9
2441,lazio,Luis Alberto R.,Tre,5,"
-		  ",-,-,-,-,1,-,4.5,2018-20,9
