,0,1,2,3,4,5,6,7,8,9,10,11,12,13
20,cagliari,Conti D.,Cen,7,"
-		  ",-,-,-,-,1,-,6.5,2014-20,1
21,cagliari,Cossu A.,Cen,5.5,"
-		  ",-,-,-,-,-,-,5.5,2014-20,1
22,cagliari,Ekdal A.,Cen,6,"
-		  ",-,-,-,-,-,-,6,2014-20,1
23,cagliari,Farias D.,Att,5.5,"
-		  ",-,-,-,-,-,-,5.5,2014-20,1
24,cagliari,Sau M.,Att,6.5,"
1		  ",-,-,-,-,-,-,9.5,2014-20,1
25,cagliari,Balzano A.,Dif,6.5,"
-		  ",1,-,-,-,1,-,7,2014-20,1
26,cagliari,Murru N.,Dif,-,"
-		  ",-,-,-,-,-,-,-,2014-20,1
27,cagliari,Longo S.,Att,6,"
-		  ",-,-,-,-,-,-,6,2014-20,1
28,cesena,Leali N.,Por,6.5,"
		  			-
		  ",-,-,-,-,-,-,6.5,2014-20,1
29,cesena,Renzetti F.,Dif,6.5,"
-		  ",-,-,-,-,-,-,6.5,2014-20,1
30,cesena,Capelli D.,Dif,6,"
-		  ",-,-,-,-,-,-,6,2014-20,1
31,cesena,Lucchini S.,Dif,6.5,"
-		  ",-,-,-,-,1,-,6,2014-20,1
32,cesena,Volta M.,Dif,6.5,"
-		  ",-,-,-,-,-,-,6.5,2014-20,1
33,cesena,Coppola M.,Cen,6,"
-		  ",-,-,-,-,-,-,6,2014-20,1
34,cesena,Brienza F.,Cen,7,"
-		  ",1,-,-,-,-,-,8,2014-20,1
35,cesena,Cascione E.,Cen,7,"
-		  ",-,-,-,-,-,-,7,2014-20,1
36,cesena,De Feudis G.,Cen,6,"
-		  ",-,-,-,-,-,-,6,2014-20,1
37,cesena,Rodriguez A.,Att,7,"
1		  ",-,-,-,-,1,-,9.5,2014-20,1
38,cesena,Marilungo G.,Att,6.5,"
-		  ",-,-,-,-,-,-,6.5,2014-20,1
39,cesena,Krajnc L.,Dif,-,"
-		  ",-,-,-,-,-,-,-,2014-20,1
40,cesena,Perico G.,Dif,-,"
-		  ",-,-,-,-,-,-,-,2014-20,1
41,cesena,Garritano L.,Att,6,"
-		  ",-,-,-,-,-,-,6,2014-20,1
42,chievo,Bardi F.,Por,5,"
		  			-1
		  ",-,-,-,-,-,-,4,2014-20,1
43,chievo,Dainelli D.,Dif,5.5,"
-		  ",-,-,-,-,1,-,5,2014-20,1
44,chievo,Biraghi C.,Dif,5,"
-		  ",-,-,-,1,-,-,3,2014-20,1
45,chievo,Cesar B.,Dif,5.5,"
-		  ",-,-,-,-,-,-,5.5,2014-20,1
46,chievo,Frey N.,Dif,5.5,"
-		  ",-,-,-,-,-,-,5.5,2014-20,1
47,chievo,Mangani T.,Cen,5,"
-		  ",-,-,-,-,1,-,4.5,2014-20,1
48,chievo,Hetemaj P.,Cen,6,"
-		  ",-,-,-,-,-,-,6,2014-20,1
49,chievo,Schelotto E.,Cen,5,"
-		  ",-,-,-,-,-,-,5,2014-20,1
50,chievo,Izco M.,Cen,5,"
-		  ",-,-,-,-,-,-,5,2014-20,1
51,chievo,Birsa V.,Cen,5.5,"
-		  ",-,-,-,-,-,-,5.5,2014-20,1
52,chievo,Maxi Lopez ,Att,5.5,"
-		  ",-,-,-,-,-,-,5.5,2014-20,1
53,chievo,Radovanovic I.,Cen,5.5,"
-		  ",-,-,-,-,-,-,5.5,2014-20,1
54,chievo,Cofie I.,Cen,6,"
-		  ",-,-,-,-,-,-,6,2014-20,1
55,chievo,Paloschi A.,Att,5.5,"
-		  ",-,-,-,-,-,-,5.5,2014-20,1
56,empoli,Sepe L.,Por,6,"
		  			-2
		  ",-,-,-,-,-,-,4,2014-20,1
57,empoli,Hysaj E.,Dif,6,"
-		  ",-,-,-,-,-,-,6,2014-20,1
58,empoli,Laurini V.,Dif,4.5,"
-		  ",-,-,-,-,-,-,4.5,2014-20,1
59,empoli,Tonelli L.,Dif,5,"
-		  ",-,-,-,-,-,-,5,2014-20,1
60,empoli,Rugani D.,Dif,6,"
-		  ",-,-,-,-,-,-,6,2014-20,1
61,empoli,Croce D.,Cen,6.5,"
-		  ",-,-,-,-,1,-,6,2014-20,1
62,empoli,Verdi S.,Cen,5.5,"
-		  ",-,-,-,-,1,-,5,2014-20,1
63,empoli,Vecino M.,Cen,6,"
-		  ",-,-,-,-,-,-,6,2014-20,1
64,empoli,Valdifiori M.,Cen,5.5,"
-		  ",-,-,-,-,-,-,5.5,2014-20,1
65,empoli,Mchedlidze L.,Att,5.5,"
-		  ",-,-,-,-,-,-,5.5,2014-20,1
66,empoli,Tavano F.,Att,5,"
-		  ",-,-,-,-,-,-,5,2014-20,1
67,empoli,Mario Rui ,Dif,6,"
-		  ",-,-,-,-,-,-,6,2014-20,1
68,empoli,Signorelli F.,Cen,6,"
-		  ",-,-,-,-,-,-,6,2014-20,1
69,empoli,Pucciarelli M.,Cen,-,"
-		  ",-,-,-,-,-,-,-,2014-20,1
70,fiorentina,Neto N.,Por,6.5,"
		  			-2
		  ",-,-,-,-,-,-,4.5,2014-20,1
71,fiorentina,Alonso M.,Dif,5.5,"
-		  ",-,-,-,-,1,-,5,2014-20,1
72,fiorentina,Rodriguez G.,Dif,5.5,"
-		  ",-,-,-,-,1,-,5,2014-20,1
73,fiorentina,Savic S.,Dif,5.5,"
-		  ",-,-,-,-,1,-,5,2014-20,1
74,fiorentina,Tomovic N.,Dif,6,"
-		  ",-,-,-,-,-,-,6,2014-20,1
75,fiorentina,Borja Valero ,Cen,6,"
-		  ",-,-,-,-,-,-,6,2014-20,1
76,fiorentina,Vargas J.,Cen,5,"
-		  ",-,-,-,-,-,-,5,2014-20,1
77,fiorentina,Pizarro D.,Cen,5.5,"
-		  ",-,-,-,-,-,-,5.5,2014-20,1
78,fiorentina,Brillante J.,Cen,4.5,"
-		  ",-,-,-,-,-,-,4.5,2014-20,1
79,fiorentina,Babacar K.,Att,5,"
-		  ",-,-,-,-,-,-,5,2014-20,1
80,fiorentina,Gomez M.,Att,5,"
-		  ",-,-,-,-,-,-,5,2014-20,1
81,fiorentina,Joaquin ,Cen,5.5,"
-		  ",-,-,-,-,-,-,5.5,2014-20,1
82,fiorentina,Ilicic J.,Cen,7,"
-		  ",-,-,-,-,-,-,7,2014-20,1
83,fiorentina,Aquilani A.,Cen,5.5,"
-		  ",-,-,-,-,1,-,5,2014-20,1
84,genoa,Perin M.,Por,6.5,"
		  			-2
		  ",-,-,-,-,-,-,4.5,2014-20,1
85,genoa,Burdisso N.,Dif,5,"
-		  ",-,-,-,-,-,-,5,2014-20,1
86,genoa,De Maio S.,Dif,6,"
-		  ",-,-,-,-,-,-,6,2014-20,1
87,genoa,Edenilson A.,Dif,5.5,"
-		  ",-,-,-,-,-,-,5.5,2014-20,1
88,genoa,Marchese G.,Dif,6,"
-		  ",1,-,-,-,1,-,6.5,2014-20,1
89,genoa,Antonelli L.,Cen,4.5,"
-		  ",-,-,-,-,-,-,4.5,2014-20,1
90,genoa,Kucka J.,Cen,6,"
-		  ",-,-,-,-,-,-,6,2014-20,1
91,genoa,Rincon T.,Cen,6,"
-		  ",-,-,-,-,-,-,6,2014-20,1
92,genoa,Sturaro S.,Cen,6.5,"
-		  ",-,-,-,-,1,-,6,2014-20,1
93,genoa,Perotti D.,Cen,6.5,"
-		  ",-,-,-,-,-,-,6.5,2014-20,1
94,genoa,Pinilla M.,Att,7,"
1		  ",-,-,-,-,-,-,10,2014-20,1
95,genoa,Iago F.,Cen,5.5,"
-		  ",-,-,-,-,-,-,5.5,2014-20,1
96,genoa,Ragusa A.,Cen,5.5,"
-		  ",-,-,-,-,1,-,5,2014-20,1
97,genoa,Mussis F.,Cen,5,"
-		  ",-,-,-,-,-,-,5,2014-20,1
98,inter,Handanovic S.,Por,7,"
		  			-
		  ",-,1,-,-,-,-,10,2014-20,1
99,inter,Dodo' R.,Dif,5.5,"
-		  ",-,-,-,-,-,-,5.5,2014-20,1
100,inter,Ranocchia A.,Dif,6,"
-		  ",-,-,-,-,-,-,6,2014-20,1
101,inter,Vidic N.,Dif,5,"
-		  ",-,-,-,-,-,1,4,2014-20,1
102,inter,Jonathan C.,Dif,6,"
-		  ",-,-,-,-,-,-,6,2014-20,1
103,inter,Juan Jesus G.,Dif,6,"
-		  ",-,-,-,-,-,-,6,2014-20,1
104,inter,Medel G.,Cen,6,"
-		  ",-,-,-,-,-,-,6,2014-20,1
105,inter,M'vila Y.,Cen,5,"
-		  ",-,-,-,-,-,-,5,2014-20,1
106,inter,Hernanes A.,Cen,6,"
-		  ",-,-,-,-,1,-,5.5,2014-20,1
107,inter,Kovacic M.,Cen,5.5,"
-		  ",-,-,-,-,-,-,5.5,2014-20,1
108,inter,Icardi M.,Att,5,"
-		  ",-,-,-,-,-,-,5,2014-20,1
109,inter,Nagatomo Y.,Dif,-,"
-		  ",-,-,-,-,-,-,-,2014-20,1
110,inter,D'ambrosio D.,Dif,5,"
-		  ",-,-,-,-,-,-,5,2014-20,1
111,inter,Osvaldo P.,Att,6,"
-		  ",-,-,-,-,-,-,6,2014-20,1
112,juventus,Buffon G.,Por,6.5,"
		  			-
		  ",-,-,-,-,-,-,6.5,2014-20,1
113,juventus,Bonucci L.,Dif,6,"
-		  ",-,-,-,-,-,-,6,2014-20,1
114,juventus,Caceres M.,Dif,7,"
-		  ",-,-,-,-,-,-,7,2014-20,1
115,juventus,Lichtsteiner S.,Dif,7,"
-		  ",-,-,-,-,-,-,7,2014-20,1
116,juventus,Ogbonna A.,Dif,6,"
-		  ",-,-,-,-,-,-,6,2014-20,1
117,juventus,Asamoah K.,Cen,6,"
-		  ",-,-,-,-,-,-,6,2014-20,1
118,juventus,Coman K.,Cen,7,"
-		  ",-,-,-,-,-,-,7,2014-20,1
119,juventus,Vidal A.,Cen,6.5,"
-		  ",-,-,-,-,1,-,6,2014-20,1
120,juventus,Pogba P.,Cen,7,"
-		  ",-,-,-,-,-,-,7,2014-20,1
121,juventus,Marchisio C.,Cen,6.5,"
-		  ",-,-,-,-,-,-,6.5,2014-20,1
122,juventus,Tevez C.,Att,6.5,"
-		  ",-,-,-,-,-,-,6.5,2014-20,1
123,juventus,Pereyra R.,Cen,-,"
-		  ",-,-,-,-,-,-,-,2014-20,1
124,juventus,Llorente F.,Att,6,"
-		  ",-,-,-,-,-,-,6,2014-20,1
125,lazio,Berisha E.,Por,6,"
		  			-3
		  ",-,-,-,-,-,-,3,2014-20,1
126,lazio,Basta D.,Dif,5,"
-		  ",-,-,-,-,-,-,5,2014-20,1
127,lazio,Cana L.,Dif,5.5,"
-		  ",-,-,-,-,-,-,5.5,2014-20,1
128,lazio,De Vrij S.,Dif,4.5,"
-		  ",-,-,-,-,1,-,4,2014-20,1
129,lazio,Radu S.,Dif,5.5,"
-		  ",-,-,-,-,1,-,5,2014-20,1
130,lazio,Biglia L.,Cen,6,"
-		  ",-,-,-,-,-,-,6,2014-20,1
131,lazio,Candreva A.,Cen,5.5,"
-		  ",-,-,1,-,-,-,2.5,2014-20,1
132,lazio,Parolo M.,Cen,5,"
-		  ",-,-,-,-,-,-,5,2014-20,1
133,lazio,Lulic S.,Cen,5.5,"
-		  ",-,-,-,-,1,-,5,2014-20,1
134,lazio,Keita B.,Att,5.5,"
-		  ",-,-,-,-,-,-,5.5,2014-20,1
135,lazio,Klose M.,Att,5,"
-		  ",-,-,-,-,-,-,5,2014-20,1
136,lazio,Mauri S.,Cen,6,"
-		  ",-,-,-,-,-,-,6,2014-20,1
137,lazio,Felipe Anderson P.,Cen,5.5,"
-		  ",-,-,-,-,-,-,5.5,2014-20,1
138,lazio,Djordjevic F.,Att,5.5,"
-		  ",-,-,-,-,-,-,5.5,2014-20,1
139,milan,Diego Lopez R.,Por,7,"
		  			-1
		  ",-,1,-,-,1,-,8.5,2014-20,1
140,milan,Abate I.,Dif,6.5,"
-		  ",1,-,-,-,-,-,7.5,2014-20,1
141,milan,Alex C.,Dif,6.5,"
-		  ",-,-,-,1,-,-,4.5,2014-20,1
142,milan,Bonera D.,Dif,6.5,"
-		  ",-,-,-,-,-,-,6.5,2014-20,1
143,milan,Zapata C.,Dif,7,"
-		  ",-,-,-,-,-,-,7,2014-20,1
144,milan,De Jong N.,Cen,7,"
-		  ",-,-,-,-,1,-,6.5,2014-20,1
145,milan,Poli A.,Cen,6.5,"
-		  ",-,-,-,-,-,-,6.5,2014-20,1
146,milan,Muntari S.,Cen,6.5,"
1		  ",-,-,-,-,-,-,9.5,2014-20,1
147,milan,Menez J.,Cen,6.5,"
1		  ",-,1,-,-,-,-,9.5,2014-20,1
148,milan,Bonaventura G.,Cen,6,"
-		  ",-,-,-,-,-,-,6,2014-20,1
149,milan,Honda K.,Cen,6.5,"
1		  ",-,-,-,-,-,-,9.5,2014-20,1
150,milan,El Shaarawy S.,Att,7.5,"
-		  ",1,-,-,-,-,-,8.5,2014-20,1
151,milan,Essien M.,Cen,6,"
-		  ",-,-,-,-,-,-,6,2014-20,1
152,milan,Armero P.,Cen,6,"
-		  ",-,-,-,-,-,-,6,2014-20,1
153,milan,Niang M.,Att,-,"
-		  ",-,-,-,-,-,-,-,2014-20,1
154,napoli,Rafael C.,Por,7,"
		  			-1
		  ",-,-,-,-,-,-,6,2014-20,1
155,napoli,Albiol R.,Dif,5.5,"
-		  ",-,-,-,-,1,-,5,2014-20,1
156,napoli,Koulibaly K.,Dif,5.5,"
-		  ",-,-,-,-,-,-,5.5,2014-20,1
157,napoli,Maggio C.,Dif,5.5,"
-		  ",-,-,-,-,-,-,5.5,2014-20,1
158,napoli,Zuniga J.,Dif,5.5,"
-		  ",1,-,-,-,-,-,6.5,2014-20,1
159,napoli,Hamsik M.,Cen,5,"
-		  ",-,-,-,-,-,-,5,2014-20,1
160,napoli,Inler G.,Cen,6,"
-		  ",-,-,-,-,-,-,6,2014-20,1
161,napoli,Jorginho F.,Cen,6,"
-		  ",-,-,-,-,-,-,6,2014-20,1
162,napoli,Callejon J.,Att,6,"
1		  ",-,-,-,-,-,-,9,2014-20,1
163,napoli,Higuain G.,Att,5.5,"
-		  ",1,-,-,-,-,-,6.5,2014-20,1
164,napoli,Insigne L.,Att,4.5,"
-		  ",-,-,-,-,-,-,4.5,2014-20,1
165,napoli,Mertens D.,Cen,6,"
-		  ",-,-,-,-,-,-,6,2014-20,1
166,napoli,De Guzman J.,Cen,7,"
1		  ",-,-,-,-,-,-,10,2014-20,1
167,napoli,Michu M.,Att,6,"
-		  ",-,-,-,-,-,-,6,2014-20,1
168,palermo,Sorrentino S.,Por,6,"
		  			-1
		  ",-,-,-,-,-,-,5,2014-20,1
169,palermo,Munoz E.,Dif,6,"
-		  ",-,-,-,-,-,-,6,2014-20,1
170,palermo,Daprela' F.,Dif,6,"
-		  ",-,-,-,-,1,-,5.5,2014-20,1
171,palermo,Pisano E.,Dif,5,"
-		  ",-,-,-,-,-,-,5,2014-20,1
172,palermo,Andelkovic S.,Dif,6,"
-		  ",-,-,-,-,-,-,6,2014-20,1
173,palermo,Terzi C.,Dif,6.5,"
-		  ",-,-,-,-,-,-,6.5,2014-20,1
174,palermo,Bolzoni F.,Cen,6,"
-		  ",-,-,-,-,-,-,6,2014-20,1
175,palermo,Rigoni L.,Cen,6,"
-		  ",-,-,-,-,1,-,5.5,2014-20,1
176,palermo,Barreto E.,Cen,6.5,"
-		  ",1,-,-,-,-,-,7.5,2014-20,1
177,palermo,Vazquez F.,Cen,6.5,"
-		  ",-,-,-,-,-,-,6.5,2014-20,1
178,palermo,Dybala P.,Att,7,"
1		  ",-,-,-,-,-,-,10,2014-20,1
179,palermo,Ngoyi G.,Cen,6,"
-		  ",-,-,-,-,-,-,6,2014-20,1
180,palermo,Bentivegna A.,Att,-,"
-		  ",-,-,-,-,-,-,-,2014-20,1
181,palermo,Belotti A.,Att,6,"
-		  ",-,-,-,-,-,-,6,2014-20,1
182,parma,Mirante A.,Por,6.5,"
		  			-1
		  ",-,-,-,-,-,-,5.5,2014-20,1
183,parma,Cassani M.,Dif,5,"
-		  ",-,-,-,-,-,-,5,2014-20,1
184,parma,Gobbi M.,Dif,5.5,"
-		  ",-,-,-,-,-,-,5.5,2014-20,1
185,parma,Lucarelli A.,Dif,5,"
-		  ",-,-,-,-,-,-,5,2014-20,1
186,parma,Paletta G.,Dif,5.5,"
-		  ",-,-,-,-,-,-,5.5,2014-20,1
187,parma,Acquah A.,Cen,6,"
-		  ",-,-,-,-,-,-,6,2014-20,1
188,parma,Lodi F.,Cen,5,"
-		  ",-,-,-,-,-,-,5,2014-20,1
189,parma,Jorquera C.,Cen,5.5,"
-		  ",-,-,-,-,1,-,5,2014-20,1
190,parma,Biabiany J.,Cen,5.5,"
-		  ",-,-,-,-,-,-,5.5,2014-20,1
191,parma,Belfodil I.,Att,4.5,"
-		  ",-,-,-,-,-,-,4.5,2014-20,1
192,parma,Palladino R.,Att,5,"
-		  ",-,-,-,-,-,-,5,2014-20,1
193,parma,Ristovski S.,Dif,-,"
-		  ",-,-,-,-,-,-,-,2014-20,1
194,parma,Coda M.,Att,5.5,"
-		  ",-,-,-,-,-,-,5.5,2014-20,1
195,roma,De Sanctis M.,Por,7.5,"
		  			-
		  ",-,-,-,-,-,-,7.5,2014-20,1
196,roma,Manolas K.,Dif,6.5,"
-		  ",-,-,-,-,-,-,6.5,2014-20,1
197,roma,Astori D.,Dif,6.5,"
-		  ",-,-,-,-,1,-,6,2014-20,1
198,roma,Cole A.,Dif,6,"
-		  ",-,-,-,-,1,-,5.5,2014-20,1
199,roma,Torosidis V.,Dif,6,"
-		  ",-,-,-,-,1,-,5.5,2014-20,1
200,roma,De Rossi D.,Cen,6.5,"
-		  ",-,-,-,-,-,-,6.5,2014-20,1
201,roma,Nainggolan R.,Cen,7.5,"
1		  ",1,-,-,-,-,-,11.5,2014-20,1
202,roma,Pjanic M.,Cen,7,"
-		  ",-,-,-,-,-,-,7,2014-20,1
203,roma,Gervinho ,Att,7,"
1		  ",-,-,-,-,-,-,10,2014-20,1
204,roma,Iturbe J.,Att,6.5,"
-		  ",-,-,-,-,-,-,6.5,2014-20,1
205,roma,Totti F.,Att,6.5,"
-		  ",-,-,-,-,1,-,6,2014-20,1
206,roma,Florenzi A.,Cen,6,"
-		  ",-,-,-,-,-,-,6,2014-20,1
207,roma,Keita S.,Cen,6.5,"
-		  ",-,-,-,-,-,-,6.5,2014-20,1
208,roma,Ljajic A.,Att,-,"
-		  ",-,-,-,-,-,-,-,2014-20,1
209,sampdoria,Viviano E.,Por,6,"
		  			-1
		  ",-,-,-,-,-,-,5,2014-20,1
210,sampdoria,De Silvestri L.,Dif,6.5,"
-		  ",1,-,-,-,1,-,7,2014-20,1
211,sampdoria,Gastaldello D.,Dif,6.5,"
1		  ",-,-,-,-,-,-,9.5,2014-20,1
212,sampdoria,Regini V.,Dif,5,"
-		  ",-,-,-,-,-,1,4,2014-20,1
213,sampdoria,Cacciatore F.,Dif,5.5,"
-		  ",-,-,-,-,-,-,5.5,2014-20,1
214,sampdoria,Soriano R.,Cen,6,"
-		  ",-,-,-,-,-,-,6,2014-20,1
215,sampdoria,Palombo A.,Cen,6,"
-		  ",-,-,-,-,-,-,6,2014-20,1
216,sampdoria,Obiang P.,Cen,5,"
-		  ",-,-,-,-,-,-,5,2014-20,1
217,sampdoria,Sansone G.,Att,5,"
-		  ",-,-,-,-,-,-,5,2014-20,1
218,sampdoria,Eder C.,Att,6.5,"
-		  ",-,-,-,-,-,-,6.5,2014-20,1
219,sampdoria,Okaka S.,Att,6,"
-		  ",-,-,-,-,1,-,5.5,2014-20,1
220,sampdoria,Silvestre M.,Dif,6,"
-		  ",-,-,-,-,-,-,6,2014-20,1
221,sampdoria,Krsticic N.,Cen,6,"
-		  ",-,-,-,-,-,-,6,2014-20,1
222,sampdoria,Bergessio G.,Att,6,"
-		  ",-,-,-,-,-,-,6,2014-20,1
223,sassuolo,Pomini A.,Por,6.5,"
		  			-1
		  ",-,-,-,-,-,-,5.5,2014-20,1
224,sassuolo,Antei L.,Dif,5.5,"
-		  ",-,-,-,-,-,-,5.5,2014-20,1
225,sassuolo,Ariaudo L.,Dif,5.5,"
-		  ",-,-,-,-,-,-,5.5,2014-20,1
226,sassuolo,Gazzola M.,Dif,5,"
-		  ",-,-,-,-,-,-,5,2014-20,1
227,sassuolo,Peluso F.,Dif,6,"
-		  ",-,-,-,-,1,-,5.5,2014-20,1
228,sassuolo,Biondini D.,Cen,6,"
-		  ",-,-,-,-,-,-,6,2014-20,1
229,sassuolo,Missiroli S.,Cen,6,"
-		  ",-,-,-,-,-,-,6,2014-20,1
230,sassuolo,Magnanelli F.,Cen,6,"
-		  ",-,-,-,-,-,-,6,2014-20,1
231,sassuolo,Sansone N.,Att,6.5,"
-		  ",-,-,-,-,-,-,6.5,2014-20,1
232,sassuolo,Berardi D.,Att,7,"
-		  ",1,-,-,-,1,-,7.5,2014-20,1
233,sassuolo,Zaza S.,Att,7.5,"
1		  ",-,-,-,-,1,-,10,2014-20,1
234,sassuolo,Vrsaljko S.,Dif,-,"
-		  ",-,-,-,-,-,-,-,2014-20,1
235,sassuolo,Chibsah Y.,Cen,6,"
-		  ",-,-,-,-,-,-,6,2014-20,1
236,sassuolo,Floro Flores A.,Att,6,"
-		  ",-,-,-,-,-,-,6,2014-20,1
237,torino,Padelli D.,Por,6.5,"
		  			-
		  ",-,-,-,-,-,-,6.5,2014-20,1
238,torino,Darmian M.,Dif,6,"
-		  ",-,-,-,-,-,-,6,2014-20,1
239,torino,Glik K.,Dif,6,"
-		  ",-,-,-,-,-,-,6,2014-20,1
240,torino,Maksimovic N.,Dif,6,"
-		  ",-,-,-,-,1,-,5.5,2014-20,1
241,torino,Bovo C.,Dif,6,"
-		  ",-,-,-,-,-,-,6,2014-20,1
242,torino,Moretti E.,Dif,6,"
-		  ",-,-,-,-,-,-,6,2014-20,1
243,torino,El Kaddouri O.,Cen,6.5,"
-		  ",-,-,-,-,-,-,6.5,2014-20,1
244,torino,Gazzi A.,Cen,6.5,"
-		  ",-,-,-,-,-,-,6.5,2014-20,1
245,torino,Nocerino A.,Cen,6,"
-		  ",-,-,-,-,-,-,6,2014-20,1
246,torino,Quagliarella F.,Att,6.5,"
-		  ",-,-,-,-,-,-,6.5,2014-20,1
247,torino,Larrondo P.,Att,4.5,"
-		  ",-,-,1,-,-,-,1.5,2014-20,1
248,torino,Molinaro C.,Dif,6,"
-		  ",-,-,-,-,-,-,6,2014-20,1
249,torino,Sanchez Mino J.,Cen,6,"
-		  ",-,-,-,-,-,-,6,2014-20,1
250,torino,Amauri C.,Att,6,"
-		  ",-,-,-,-,-,-,6,2014-20,1
251,udinese,Karnezis O.,Por,6,"
		  			-
		  ",-,-,-,-,-,-,6,2014-20,1
252,udinese,Danilo L.,Dif,6.5,"
-		  ",-,-,-,-,-,-,6.5,2014-20,1
253,udinese,Domizzi M.,Dif,6,"
-		  ",-,-,-,-,-,-,6,2014-20,1
254,udinese,Heurtaux T.,Dif,5.5,"
-		  ",-,-,-,-,-,-,5.5,2014-20,1
255,udinese,Pasquale G.,Dif,6,"
-		  ",-,-,-,-,1,-,5.5,2014-20,1
256,udinese,Allan M.,Cen,6.5,"
-		  ",-,-,-,-,-,-,6.5,2014-20,1
257,udinese,Badu E.,Cen,6.5,"
-		  ",-,-,-,-,1,-,6,2014-20,1
258,udinese,Widmer S.,Cen,6,"
-		  ",-,-,-,-,-,-,6,2014-20,1
259,udinese,Guilherme d.,Cen,6,"
-		  ",-,-,-,-,-,-,6,2014-20,1
260,udinese,Muriel L.,Att,6.5,"
-		  ",1,-,-,-,-,-,7.5,2014-20,1
261,udinese,Di Natale A.,Att,8,"
2		  ",-,-,-,-,-,-,14,2014-20,1
262,udinese,Kone P.,Cen,-,"
-		  ",-,-,-,-,-,-,-,2014-20,1
263,udinese,Fernandes B.,Cen,6,"
-		  ",-,-,-,-,-,-,6,2014-20,1
264,udinese,Thereau C.,Att,6,"
-		  ",-,-,-,-,-,-,6,2014-20,1
265,verona,Rafael d.,Por,6,"
		  			-
		  ",-,-,-,-,-,-,6,2014-20,1
266,verona,Martic I.,Dif,6,"
-		  ",-,-,-,-,-,-,6,2014-20,1
267,verona,Moras E.,Dif,6,"
-		  ",-,-,-,-,-,-,6,2014-20,1
268,verona,Marquez R.,Dif,6.5,"
-		  ",-,-,-,-,-,-,6.5,2014-20,1
269,verona,Agostini A.,Dif,6.5,"
-		  ",-,-,-,-,-,-,6.5,2014-20,1
270,verona,Obbadi M.,Cen,6.5,"
-		  ",-,-,-,-,-,-,6.5,2014-20,1
271,verona,Jankovic B.,Cen,6,"
-		  ",-,-,-,-,-,-,6,2014-20,1
272,verona,Hallfredsson E.,Cen,5,"
-		  ",-,-,-,-,1,-,4.5,2014-20,1
273,verona,Tachtsidis P.,Cen,5.5,"
-		  ",-,-,-,-,-,-,5.5,2014-20,1
274,verona,Toni L.,Att,6,"
-		  ",-,-,-,-,-,-,6,2014-20,1
275,verona,Gomez J.,Att,6,"
-		  ",-,-,-,-,-,-,6,2014-20,1
276,verona,Christodoulopoulos L.,Cen,6,"
-		  ",-,-,-,-,1,-,5.5,2014-20,1
277,verona,Ionita A.,Cen,6,"
-		  ",-,-,-,-,1,-,5.5,2014-20,1
278,verona,Nico Lopez F.,Att,-,"
-		  ",-,-,-,-,-,-,-,2014-20,1
279,atalanta,Sportiello M.,Por,7.5,"
		  			-1
		  ",-,-,-,-,-,-,6.5,2014-20,2
280,atalanta,Biava G.,Dif,7,"
-		  ",-,-,-,-,-,-,7,2014-20,2
281,atalanta,Benalouane Y.,Dif,6,"
-		  ",-,-,-,-,-,-,6,2014-20,2
