,0,1,2,3,4,5,6,7,8,9,10,11,12,13
89,fiorentina,Tomovic N.,Dif,4.5,"
-		  ",-,-,-,-,-,-,4.5,2017-20,1
90,fiorentina,Veretout J.,Cen,6.5,"
-		  ",-,-,-,-,-,-,6.5,2017-20,1
91,fiorentina,Sanchez C.,Cen,5.5,"
-		  ",-,-,-,-,1,-,5,2017-20,1
92,fiorentina,Benassi M.,Cen,5.5,"
-		  ",-,-,-,-,-,-,5.5,2017-20,1
93,fiorentina,Gil Dias B.,Tre,5.5,"
-		  ",-,-,-,-,-,-,5.5,2017-20,1
94,fiorentina,Eysseric V.,Tre,6.5,"
-		  ",-,-,-,-,-,-,6.5,2017-20,1
95,fiorentina,Simeone G.,Att,6,"
-		  ",-,-,-,-,-,-,6,2017-20,1
96,fiorentina,Cristoforo S.,Cen,6,"
-		  ",-,-,-,-,-,-,6,2017-20,1
97,fiorentina,Zekhnini R.,Tre,-,"
-		  ",-,-,-,-,-,-,-,2017-20,1
98,fiorentina,Babacar K.,Att,6,"
-		  ",-,-,-,-,-,-,6,2017-20,1
99,genoa,Perin M.,Por,6,"
		  			-
		  ",-,-,-,-,-,-,6,2017-20,1
100,genoa,Biraschi D.,Dif,6,"
-		  ",-,-,-,-,-,-,6,2017-20,1
101,genoa,Rossettini L.,Dif,6.5,"
-		  ",-,-,-,-,1,-,6,2017-20,1
102,genoa,Gentiletti S.,Dif,6,"
-		  ",-,-,-,-,1,-,5.5,2017-20,1
103,genoa,Lazovic D.,Cen,6,"
-		  ",-,-,-,-,-,-,6,2017-20,1
104,genoa,Veloso M.,Cen,6.5,"
-		  ",-,-,-,-,1,-,6,2017-20,1
105,genoa,Bertolacci A.,Cen,6,"
-		  ",-,-,-,-,-,-,6,2017-20,1
106,genoa,Laxalt D.,Cen,6.5,"
-		  ",-,-,-,-,-,-,6.5,2017-20,1
107,genoa,Taarabt A.,Tre,5.5,"
-		  ",-,-,-,-,-,-,5.5,2017-20,1
108,genoa,Pandev G.,Tre,6,"
-		  ",-,-,-,-,-,-,6,2017-20,1
109,genoa,Galabinov A.,Att,6.5,"
-		  ",-,-,-,-,-,-,6.5,2017-20,1
110,genoa,Omeonga S.,Cen,6,"
-		  ",-,-,-,-,-,-,6,2017-20,1
111,genoa,Palladino R.,Tre,5.5,"
-		  ",-,-,-,-,-,-,5.5,2017-20,1
112,genoa,Salcedo E.,Att,6,"
-		  ",-,-,-,-,-,-,6,2017-20,1
113,inter,Handanovic S.,Por,7,"
		  			-
		  ",-,-,-,-,-,-,7,2017-20,1
114,inter,Miranda J.,Dif,6.5,"
-		  ",-,-,-,-,-,-,6.5,2017-20,1
115,inter,Dambrosio D.,Dif,5.5,"
-		  ",-,-,-,-,-,-,5.5,2017-20,1
116,inter,Nagatomo Y.,Dif,5.5,"
-		  ",-,-,-,-,-,-,5.5,2017-20,1
117,inter,Skriniar M.,Dif,7,"
-		  ",-,-,-,-,-,-,7,2017-20,1
118,inter,Vecino M.,Cen,6,"
-		  ",-,-,-,-,-,-,6,2017-20,1
119,inter,Brozovic M.,Cen,5.5,"
-		  ",-,-,-,-,-,-,5.5,2017-20,1
120,inter,Valero B.,Cen,7,"
-		  ",-,-,-,-,-,-,7,2017-20,1
121,inter,Perisic I.,Tre,7,"
1		  ",1,-,-,-,-,-,11.5,2017-20,1
122,inter,Candreva A.,Tre,6,"
-		  ",-,-,-,-,-,-,6,2017-20,1
123,inter,Icardi M.,Att,8,"
2		  ",-,1,-,-,-,-,14,2017-20,1
124,inter,Gagliardini R.,Cen,6,"
-		  ",-,-,-,-,-,-,6,2017-20,1
125,inter,Eder C.,Tre,-,"
-		  ",-,-,-,-,-,-,-,2017-20,1
126,inter,Joao Mario ,Tre,7,"
-		  ",1,-,-,-,-,-,8,2017-20,1
127,juventus,Buffon G.,Por,7,"
		  			-
		  ",-,1,-,-,-,-,10,2017-20,1
128,juventus,Rugani D.,Dif,6,"
-		  ",-,-,-,-,-,-,6,2017-20,1
129,juventus,Chiellini G.,Dif,6,"
-		  ",-,-,-,-,-,-,6,2017-20,1
130,juventus,Lichtsteiner S.,Dif,6.5,"
-		  ",1,-,-,-,1,-,7,2017-20,1
131,juventus,Alex Sandro ,Dif,5.5,"
-		  ",1,-,-,-,-,-,6.5,2017-20,1
132,juventus,Pjanic M.,Cen,7,"
-		  ",1,-,-,-,-,-,8,2017-20,1
133,juventus,Marchisio C.,Cen,5.5,"
-		  ",-,-,-,-,-,-,5.5,2017-20,1
134,juventus,Cuadrado J.,Tre,6.5,"
-		  ",-,-,-,-,-,-,6.5,2017-20,1
135,juventus,Dybala P.,Tre,7.5,"
1		  ",-,-,-,-,-,-,11,2017-20,1
136,juventus,Higuain G.,Att,6.5,"
1		  ",-,-,-,-,-,-,9.5,2017-20,1
137,juventus,Mandzukic M.,Att,7,"
1		  ",-,-,-,-,-,-,10,2017-20,1
138,juventus,Matuidi B.,Cen,6,"
-		  ",-,-,-,-,-,-,6,2017-20,1
139,juventus,Khedira S.,Cen,6,"
-		  ",-,-,-,-,-,-,6,2017-20,1
140,juventus,Costa D.,Tre,6,"
-		  ",-,-,-,-,-,-,6,2017-20,1
141,lazio,Strakosha T.,Por,6,"
		  			-
		  ",-,-,-,-,-,-,6,2017-20,1
142,lazio,De Vrij S.,Dif,6.5,"
-		  ",-,-,-,-,-,-,6.5,2017-20,1
143,lazio,Radu S.,Dif,6.5,"
-		  ",-,-,-,-,-,-,6.5,2017-20,1
144,lazio,Basta D.,Dif,6,"
-		  ",-,-,-,-,-,-,6,2017-20,1
145,lazio,Wallace ,Dif,5.5,"
-		  ",-,-,-,-,1,-,5,2017-20,1
146,lazio,Parolo M.,Cen,5.5,"
-		  ",-,-,-,-,-,-,5.5,2017-20,1
147,lazio,Milinkovic S.,Cen,5.5,"
-		  ",-,-,-,-,-,-,5.5,2017-20,1
148,lazio,Lulic S.,Cen,5.5,"
-		  ",-,-,-,-,-,-,5.5,2017-20,1
149,lazio,Alberto L.,Tre,6,"
-		  ",-,-,-,-,1,-,5.5,2017-20,1
150,lazio,Palombi S.,Att,5,"
-		  ",-,-,-,-,-,-,5,2017-20,1
151,lazio,Immobile C.,Att,6,"
-		  ",-,-,-,-,-,-,6,2017-20,1
152,lazio,Lukaku J.,Dif,5.5,"
-		  ",-,-,-,-,-,-,5.5,2017-20,1
153,lazio,Marusic A.,Dif,5.5,"
-		  ",-,-,-,-,-,-,5.5,2017-20,1
154,lazio,Caicedo F.,Att,-,"
-		  ",-,-,-,-,-,-,-,2017-20,1
155,milan,Donnarumma G.,Por,6,"
		  			-
		  ",-,-,-,-,-,-,6,2017-20,1
156,milan,Bonucci L.,Dif,6.5,"
-		  ",-,-,-,-,1,-,6,2017-20,1
157,milan,Conti A.,Dif,6.5,"
-		  ",-,-,-,-,-,-,6.5,2017-20,1
158,milan,Rodriguez R.,Dif,6.5,"
-		  ",-,-,-,-,-,-,6.5,2017-20,1
159,milan,Musacchio M.,Dif,6,"
-		  ",-,-,-,-,-,-,6,2017-20,1
160,milan,Locatelli M.,Cen,6,"
-		  ",-,-,-,-,1,-,5.5,2017-20,1
161,milan,Kessie F.,Cen,7.5,"
1		  ",-,1,-,-,-,-,11.5,2017-20,1
162,milan,Calhanoglu H.,Tre,7,"
-		  ",-,-,-,-,-,-,7,2017-20,1
163,milan,Borini F.,Tre,6,"
-		  ",-,-,-,-,-,-,6,2017-20,1
164,milan,Suso J.,Tre,7.5,"
1		  ",1,-,-,-,-,-,12,2017-20,1
165,milan,Cutrone P.,Att,7.5,"
1		  ",1,-,-,-,1,-,11,2017-20,1
166,milan,Abate I.,Dif,6,"
-		  ",-,-,-,-,-,-,6,2017-20,1
167,milan,Mauri J.,Cen,-,"
-		  ",-,-,-,-,-,-,-,2017-20,1
168,milan,Silva A.,Att,6,"
-		  ",-,-,-,-,-,-,6,2017-20,1
169,napoli,Reina P.,Por,6.5,"
		  			-1
		  ",-,-,-,-,-,-,5.5,2017-20,1
170,napoli,Hysaj E.,Dif,5,"
-		  ",-,-,-,-,-,1,4,2017-20,1
171,napoli,Chiriches V.,Dif,6,"
-		  ",-,-,-,-,-,-,6,2017-20,1
172,napoli,Ghoulam F.,Dif,7,"
1		  ",-,-,-,-,-,-,11.5,2017-20,1
173,napoli,Koulibaly K.,Dif,6,"
-		  ",-,-,-,-,-,-,6,2017-20,1
174,napoli,Zielinski P.,Cen,6.5,"
-		  ",-,-,-,-,-,-,6.5,2017-20,1
175,napoli,Diawara A.,Cen,6,"
-		  ",-,-,-,-,-,-,6,2017-20,1
176,napoli,Hamsik M.,Cen,6,"
-		  ",-,-,-,-,-,-,6,2017-20,1
177,napoli,Insigne L.,Tre,7.5,"
-		  ",1,-,-,-,-,-,8.5,2017-20,1
178,napoli,Callejon J.,Tre,6,"
-		  ",-,-,-,-,-,-,6,2017-20,1
179,napoli,Milik A.,Att,7,"
1		  ",-,-,-,-,-,-,10,2017-20,1
180,napoli,Allan M.,Cen,6,"
-		  ",-,-,-,-,-,-,6,2017-20,1
181,napoli,Mertens D.,Tre,6.5,"
-		  ",-,-,-,-,-,-,6.5,2017-20,1
182,napoli,Giaccherini E.,Tre,6,"
-		  ",-,-,-,-,1,-,5.5,2017-20,1
183,roma,Alisson ,Por,6,"
		  			-
		  ",-,-,-,-,-,-,6,2017-20,1
184,roma,Kolarov A.,Dif,7,"
1		  ",-,-,-,-,-,-,11.5,2017-20,1
185,roma,Jesus J.,Dif,7,"
-		  ",-,-,-,-,-,-,7,2017-20,1
186,roma,Manolas K.,Dif,6,"
-		  ",-,-,-,-,-,-,6,2017-20,1
187,roma,Peres B.,Dif,6,"
-		  ",-,-,-,-,-,-,6,2017-20,1
188,roma,Strootman K.,Cen,6,"
-		  ",-,-,-,-,-,-,6,2017-20,1
189,roma,De Rossi D.,Cen,6,"
-		  ",-,-,-,-,-,-,6,2017-20,1
190,roma,Nainggolan R.,Cen,6,"
-		  ",-,-,-,-,1,-,5.5,2017-20,1
191,roma,Perotti D.,Tre,5.5,"
-		  ",-,-,-,-,-,-,5.5,2017-20,1
192,roma,Defrel G.,Att,5.5,"
-		  ",-,-,-,-,1,-,5,2017-20,1
193,roma,Dzeko E.,Att,5.5,"
-		  ",-,-,-,-,-,-,5.5,2017-20,1
194,roma,Fazio F.,Dif,-,"
-		  ",-,-,-,-,-,-,-,2017-20,1
195,roma,Pellegrini L.,Cen,-,"
-		  ",-,-,-,-,-,-,-,2017-20,1
196,roma,El Shaarawy S.,Tre,6,"
-		  ",-,-,-,-,-,-,6,2017-20,1
197,sampdoria,Puggioni C.,Por,6,"
		  			-1
		  ",-,-,-,-,-,-,5,2017-20,1
198,sampdoria,Silvestre M.,Dif,5.5,"
-		  ",-,-,-,-,-,-,5.5,2017-20,1
199,sampdoria,Sala J.,Dif,5.5,"
-		  ",-,-,-,-,-,-,5.5,2017-20,1
200,sampdoria,Regini V.,Dif,6,"
-		  ",-,-,-,-,-,-,6,2017-20,1
201,sampdoria,Pavlovic D.,Dif,5,"
-		  ",-,-,-,-,-,-,5,2017-20,1
202,sampdoria,Barreto E.,Cen,5.5,"
-		  ",-,-,-,-,1,-,5,2017-20,1
203,sampdoria,Praet D.,Cen,7,"
-		  ",-,-,-,-,-,-,7,2017-20,1
204,sampdoria,Torreira L.,Cen,6.5,"
-		  ",-,-,-,-,-,-,6.5,2017-20,1
205,sampdoria,Ramirez G.,Tre,7,"
-		  ",1,-,-,-,-,-,8,2017-20,1
206,sampdoria,Caprari G.,Att,6,"
-		  ",-,-,-,-,-,-,6,2017-20,1
207,sampdoria,Quagliarella F.,Att,7,"
2		  ",-,-,-,-,-,-,13,2017-20,1
208,sampdoria,Linetty K.,Cen,6,"
-		  ",-,-,-,-,-,-,6,2017-20,1
209,sampdoria,Djuricic F.,Tre,-,"
-		  ",-,-,-,-,-,-,-,2017-20,1
210,sassuolo,Consigli A.,Por,6.5,"
		  			-
		  ",-,-,-,-,-,-,6.5,2017-20,1
211,sassuolo,Acerbi F.,Dif,6,"
-		  ",-,-,-,-,-,-,6,2017-20,1
212,sassuolo,Cannavaro P.,Dif,6,"
-		  ",-,-,-,-,-,-,6,2017-20,1
213,sassuolo,Peluso F.,Dif,6,"
-		  ",-,-,-,-,-,-,6,2017-20,1
214,sassuolo,Lirola P.,Dif,5.5,"
-		  ",-,-,-,-,-,-,5.5,2017-20,1
215,sassuolo,Sensi S.,Cen,6.5,"
-		  ",-,-,-,-,-,-,6.5,2017-20,1
216,sassuolo,Magnanelli F.,Cen,5.5,"
-		  ",-,-,-,-,1,-,5,2017-20,1
217,sassuolo,Duncan A.,Cen,5,"
-		  ",-,-,-,-,-,-,5,2017-20,1
218,sassuolo,Berardi D.,Tre,6,"
-		  ",-,-,-,-,-,-,6,2017-20,1
219,sassuolo,Politano M.,Tre,6,"
-		  ",-,-,-,-,1,-,5.5,2017-20,1
220,sassuolo,Falcinelli D.,Att,5,"
-		  ",-,-,-,-,-,-,5,2017-20,1
221,sassuolo,Missiroli S.,Cen,5.5,"
-		  ",-,-,-,-,-,-,5.5,2017-20,1
222,sassuolo,Ragusa A.,Tre,5.5,"
-		  ",-,-,-,-,-,-,5.5,2017-20,1
223,sassuolo,Matri A.,Att,-,"
-		  ",-,-,-,-,-,-,-,2017-20,1
224,spal,Gomis A.,Por,7.5,"
		  			-
		  ",-,-,-,-,-,-,7.5,2017-20,1
225,spal,Vaisanen S.,Dif,6,"
-		  ",-,-,-,-,-,-,6,2017-20,1
226,spal,Vicari F.,Dif,6.5,"
-		  ",-,-,-,-,-,-,6.5,2017-20,1
227,spal,Oikonomou M.,Dif,6,"
-		  ",-,-,-,-,-,-,6,2017-20,1
228,spal,Costa F.,Dif,6.5,"
-		  ",-,-,-,-,-,-,6.5,2017-20,1
229,spal,Mora L.,Cen,7,"
-		  ",-,-,-,-,-,-,7,2017-20,1
230,spal,Viviani F.,Cen,6,"
-		  ",-,-,-,-,1,-,5.5,2017-20,1
231,spal,Lazzari M.,Cen,6.5,"
-		  ",-,-,-,-,-,-,6.5,2017-20,1
232,spal,Schiattarella P.,Cen,6.5,"
-		  ",-,-,-,-,-,-,6.5,2017-20,1
233,spal,Floccari S.,Att,6.5,"
-		  ",-,-,-,-,-,-,6.5,2017-20,1
234,spal,Paloschi A.,Att,5,"
-		  ",-,-,-,-,-,-,5,2017-20,1
235,spal,Cremonesi M.,Dif,6,"
-		  ",-,-,-,-,-,-,6,2017-20,1
236,spal,Mattiello F.,Dif,-,"
-		  ",-,-,-,-,-,-,-,2017-20,1
237,spal,Borriello M.,Att,6,"
-		  ",-,-,-,-,1,-,5.5,2017-20,1
238,spal,Bonazzoli F.,Att,6,"
-		  ",-,-,-,-,-,-,6,2017-20,1
239,torino,Sirigu S.,Por,6,"
		  			-1
		  ",-,-,-,-,-,-,5,2017-20,1
240,torino,Zappacosta D.,Dif,6.5,"
-		  ",-,-,-,-,-,-,6.5,2017-20,1
241,torino,Moretti E.,Dif,5.5,"
-		  ",-,-,-,-,-,-,5.5,2017-20,1
242,torino,Molinaro C.,Dif,5.5,"
-		  ",-,-,-,-,-,-,5.5,2017-20,1
243,torino,Nkoulou N.,Dif,6.5,"
-		  ",-,-,-,-,-,-,6.5,2017-20,1
244,torino,Acquah A.,Cen,6,"
-		  ",-,-,-,-,-,-,6,2017-20,1
245,torino,Obi J.,Cen,6,"
-		  ",-,-,-,-,-,-,6,2017-20,1
246,torino,Ljajic A.,Tre,6.5,"
1		  ",-,-,-,-,-,-,10,2017-20,1
247,torino,Iago F.,Tre,6,"
-		  ",-,-,-,-,-,-,6,2017-20,1
248,torino,Berenguer A.,Tre,5.5,"
-		  ",-,-,-,-,-,-,5.5,2017-20,1
249,torino,Belotti A.,Att,5.5,"
-		  ",-,-,-,-,-,-,5.5,2017-20,1
250,torino,Rincon T.,Cen,-,"
-		  ",-,-,-,-,-,-,-,2017-20,1
251,udinese,Scuffet S.,Por,5,"
		  			-2
		  ",-,-,-,-,-,-,3,2017-20,1
252,udinese,Wague M.,Dif,6,"
-		  ",-,-,-,-,-,-,6,2017-20,1
253,udinese,Nuytinck B.,Dif,6,"
-		  ",-,-,-,-,-,-,6,2017-20,1
254,udinese,Angella G.,Dif,6,"
-		  ",-,-,-,-,1,-,5.5,2017-20,1
255,udinese,Pezzella G.,Dif,6,"
-		  ",-,-,-,-,-,-,6,2017-20,1
256,udinese,Hallfredsson E.,Cen,5.5,"
-		  ",-,-,-,-,-,-,5.5,2017-20,1
257,udinese,Fofana S.,Cen,5,"
-		  ",-,-,-,-,-,-,5,2017-20,1
258,udinese,Jankto J.,Cen,5.5,"
-		  ",-,-,-,-,-,-,5.5,2017-20,1
259,udinese,De Paul R.,Tre,5.5,"
-		  ",1,-,-,-,-,-,6.5,2017-20,1
260,udinese,Thereau C.,Att,6.5,"
1		  ",-,-,-,-,-,-,9.5,2017-20,1
261,udinese,Lasagna K.,Att,6,"
-		  ",-,-,-,-,-,-,6,2017-20,1
262,udinese,Samir ,Dif,6,"
-		  ",-,-,-,-,-,-,6,2017-20,1
263,udinese,Behrami V.,Cen,5.5,"
-		  ",-,-,-,-,-,-,5.5,2017-20,1
264,udinese,Perica S.,Att,5.5,"
-		  ",-,-,-,-,1,-,5,2017-20,1
265,verona,Nicolas A.,Por,5.5,"
		  			-3
		  ",-,-,-,-,-,-,2.5,2017-20,1
266,verona,Heurtaux T.,Dif,5,"
-		  ",-,-,-,-,1,-,4.5,2017-20,1
267,verona,Caceres M.,Dif,5,"
-		  ",-,-,-,-,-,-,5,2017-20,1
268,verona,Ferrari A.,Dif,5.5,"
-		  ",-,-,-,-,-,-,5.5,2017-20,1
269,verona,Romulo ,Dif,5,"
-		  ",-,-,-,-,1,-,4.5,2017-20,1
270,verona,Souprayen S.,Dif,5.5,"
-		  ",-,-,-,1,-,-,3.5,2017-20,1
271,verona,Zaccagni M.,Cen,5.5,"
-		  ",-,-,-,-,-,-,5.5,2017-20,1
272,verona,Buchel M.,Cen,6,"
-		  ",-,-,-,-,-,-,6,2017-20,1
273,verona,Bessa D.,Tre,5.5,"
-		  ",-,-,-,-,-,-,5.5,2017-20,1
274,verona,Cerci A.,Tre,5,"
-		  ",-,-,-,-,-,-,5,2017-20,1
275,verona,Verde D.,Tre,6.5,"
-		  ",-,-,-,-,-,-,6.5,2017-20,1
276,verona,Fares M.,Tre,5.5,"
-		  ",-,-,-,-,-,-,5.5,2017-20,1
277,verona,Valoti M.,Tre,-,"
-		  ",-,-,-,-,-,-,-,2017-20,1
278,verona,Pazzini G.,Att,6,"
1		  ",-,1,-,-,-,-,9,2017-20,1
279,atalanta,Berisha E.,Por,5.5,"
		  			-3
		  ",-,-,-,-,-,-,2.5,2017-20,2
280,atalanta,Palomino J.,Dif,6,"
-		  ",-,-,-,-,-,-,6,2017-20,2
